id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
bountyhunter,Kopfgeldjäger,"Du beginnst das Spiel mit dem Wissen, dass 1 Spieler böse ist. Wenn dieser Spieler stirbt, lernst du in der Nacht einen anderen bösen Spieler. [1 Dorfbewohner ist böse]",Point to 1 evil player. Wake the townsfolk who is evil and show them the 'You are' card and the thumbs down evil sign.,"If the known evil player has died, point to another evil player. ",,Known
bureaucrat,Bureaucrat,"Each night, choose a player (not yourself): their vote counts as 3 votes tomorrow.",The Bureaucrat points to a player. Put the Bureaucrat's '3 votes' reminder by the chosen player's character token.,The Bureaucrat points to a player. Put the Bureaucrat's '3 votes' reminder by the chosen player's character token.,,3 votes
butcher,Butcher,"Each day, after the 1st execution, you may nominate again.",,,,
butler,Butler,"Jede Nacht, wähle 1 Spieler (nicht dich selbst): am folgenden Tag kannst du nur abstimmen, wenn dieser Spieler auch abstimmt.",The Butler points to a player. Mark that player as 'Master'.,The Butler points to a player. Mark that player as 'Master'.,,Master
cannibal,Kannibale,"Du besitzt die Fähigkeit des zuletzt hingerichteten toten Spielers. Ist der Spieler böse, bist du vergiftet, bis ein guter Spieler durch eine Hinrichtung stirbt.",,,,"Poisoned,Died today"
cerenovus,Cerenovus,"Jede Nacht, wähle 1 Spieler und 1 guten Charakter: der Spieler ist am kommenden Tag ""besessen"" davon, dass er dieser Charakter ist, ansonsten könnte er hingerichtet werden.","The Cerenovus points to a player, then to a character on their sheet. Wake that player. Show the 'This character selected you' card, then the Cerenovus token. Show the selected character token. If the player is not mad about being that character tomorrow, they can be executed.","The Cerenovus points to a player, then to a character on their sheet. Wake that player. Show the 'This character selected you' card, then the Cerenovus token. Show the selected character token. If the player is not mad about being that character tomorrow, they can be executed.",,Mad
chambermaid,Kammermädchen,"Jede Nacht, wähle 2 lebende Spieler (nicht dich selbst): du erfährst, wie viele von ihnen diese Nacht aufgrund ihrer Charakterfähigkeit erwachten.","The Chambermaid points to two players. Show the number signal (0, 1, 2, …) for how many of those players wake tonight for their ability.","The Chambermaid points to two players. Show the number signal (0, 1, 2, …) for how many of those players wake tonight for their ability.",,
chef,Koch,"Du beginnst das Spiel mit dem Wissen, wie viele Paare von bösen Spielern nebeneinander sitzen.","Show the finger signal (0, 1, 2, …) for the number of pairs of neighbouring evil players.",,,
choirboy,Chorknabe,"Wenn der Dämon den König tötet, erfährst du, welcher Spieler der Dämon ist. [+König]",,"If the King was killed by the Demon, wake the Choirboy and point to the Demon player.",,
clockmaker,Uhrmacher,"Du beginnst das Spiel mit dem Wissen, wie viele Plätze der Dämon von seinem nähesten Untergebenen entfernt sitzt.","Show the hand signal for the number (1, 2, 3, etc.) of places from Demon to closest Minion.",,,
courtier,Schmeichler,"Einmal pro Spiel, in der Nacht, wähle 1 Charakter: falls im Spiel, ist dieser für 3 Nächte und 3 Tage betrunken.","The Courtier either shows a 'no' head signal, or points to a character on the sheet. If the Courtier used their ability: If that character is in play, that player is drunk.","Reduce the remaining number of days the marked player is poisoned. If the Courtier has not yet used their ability: The Courtier either shows a 'no' head signal, or points to a character on the sheet. If the Courtier used their ability: If that character is in play, that player is drunk.",,"Drunk 3,Drunk 2,Drunk 1,No ability"
cultleader,Kultführer,"Du nimmst jede Nacht die Gesinnung eines lebenden Nachbars an. Wenn alle guten Spieler deinem Kult beitreten, gewinnt dein Team.","If the cult leader changed alignment, show them the thumbs up good signal of the thumbs down evil signal accordingly.","If the cult leader changed alignment, show them the thumbs up good signal of the thumbs down evil signal accordingly.",,
damsel,Demoiselle,"Alle Untergebenen wissen, dass du im Spiel bist. Wenn dich ein Untergebener öffentlich errät (einmal), verliert dein Team.","Wake all the Minions, show them the 'This character selected you' card and the Damsel token.","If selected by the Huntsman, wake the Damsel, show 'You are' card and a not-in-play Townsfolk token.",,Guess used
deviant,Deviant,"If you were funny today, you cannot die by exile.",,,,
devilsadvocate,Teufels Anwalt,"Jede Nacht, wähle 1 lebenden Spieler (nicht denselben wie die Nacht zuvor): wird der Spieler morgen hingerichtet, stirbt er nicht.",The Devil’s Advocate points to a living player. That player survives execution tomorrow.,"The Devil’s Advocate points to a living player, different from the previous night. That player survives execution tomorrow.",,Survives execution
dreamer,Träumer,"Jede Nacht, wähle 1 Spieler (nicht dich selbst): du erfährst 1 guten und 1 bösen Charakter, wovon einer richtig ist.",The Dreamer points to a player. Show 1 good and 1 evil character token; one of these is correct.,The Dreamer points to a player. Show 1 good and 1 evil character token; one of these is correct.,,
drunk,Schnapsdrossel,"Du weißt nicht, dass du die Schnapsdrossel bist. Du denkst, du seist ein Dorfbewohner, aber deine Fähigkeit schlägt fehl.",,,Drunk,
empath,Empath,"Du erfährst jede Nacht, wie viele deiner beiden lebenden Nachbarn böse sind.","Show the finger signal (0, 1, 2) for the number of evil alive neighbours of the Empath.","Show the finger signal (0, 1, 2) for the number of evil neighbours.",,
engineer,Ingenieur,"Einmal pro Spiel, in der Nacht, wähle, welche Untergebenen oder welcher Dämon im Spiel ist.","The Engineer shows a 'no' head signal, or points to a Demon or points to the relevant number of Minions. If the Engineer chose characters, replace the Demon or Minions with the choices, then wake the relevant players and show them the You are card and the relevant character tokens.","The Engineer shows a 'no' head signal, or points to a Demon or points to the relevant number of Minions. If the Engineer chose characters, replace the Demon or Minions with the choices, then wake the relevant players and show them the 'You are' card and the relevant character tokens.",,No ability
eviltwin,Böser Zwilling,"Du und ein Spieler des gegnerischen Teams kennen einander. Wenn der gute Spieler hingerichtet wird, gewinnt das böse Team. Das gute Team kann nicht gewinnen, wenn ihr beide noch lebt.",Wake the Evil Twin and their twin. Confirm that they have acknowledged each other. Point to the Evil Twin. Show their Evil Twin token to the twin player. Point to the twin. Show their character token to the Evil Twin player.,,,Twin
exorcist,Exorzist,"Jede Nacht*, wähle 1 Spieler (nicht denselben wie die Nacht zuvor): der Dämon, falls ausgewählt, erfährt wer du bist und wacht diese Nacht nicht auf.",,"The Exorcist points to a player, different from the previous night. If that player is the Demon: Wake the Demon. Show the Exorcist token. Point to the Exorcist. The Demon does not act tonight.",,Chosen
fanggu,Fang Gu,"Jede Nacht*, wähle 1 Spieler: er stirbt. Der erste Außenseiter, den du so tötest, wird zum bösen Fang Gu und du stirbst an seiner Stelle. [+1 Außenseiter]",,"The Fang Gu points to a player. That player dies. Or, if that player was an Outsider and there are no other Fang Gu in play: The Fang Gu dies instead of the chosen player. The chosen player is now an evil Fang Gu. Wake the new Fang Gu. Show the 'You are' card, then the Fang Gu token. Show the 'You are' card, then the thumb-down 'evil' hand sign.",,"Dead,Once"
farmer,Bauer,"Wenn du in der Nacht stirbst, wird ein lebender guter Spieler zu einem Bauern.",,"If a Farmer died tonight, choose another good player and make them the Farmer. Wake this player, show them the 'You are' card and the Farmer character token.",,
fearmonger,Panikmacher,"Jede Nacht, wähle 1 Spieler: wenn du ihn nominierst & er hingerichtet wird, verliert sein Team. Alle Spieler erfahren, wenn du einen neuen Spieler wählst.",The Fearmonger points to a player. Place the Fear token next to that player and announce that a new player has been selected with the Fearmonger ability.,"The Fearmonger points to a player. If different from the previous night, place the Fear token next to that player and announce that a new player has been selected with the Fearmonger ability.",,Fear
fisherman,Fischer,"Einmal pro Spiel, am Tag, besuche den Erzähler für einen Ratschlag, um dir beim gewinnen zu helfen.",,,,No ability
flowergirl,Blumenmädchen,"Du erfährst jede Nacht*, ob ein Dämon am Tag abgestimmt hat.",,"Nod 'yes' or shake head 'no' for whether the Demon voted today. Place the 'Demon not voted' marker (remove 'Demon voted', if any).",,"Demon voted,Demon not voted"
fool,Narr,"Das erste Mal, dass du sterben solltest, stirbst du nicht.",,,,No ability
fortuneteller,Wahrsagerin,"Jede Nacht, wähle 2 Spieler: du erfährst, ob sich unter ihnen ein Dämon befindet. Es gibt jedoch einen guten Spieler, der für dich auch als Dämon registriert.","The Fortune Teller points to two players. Give the head signal (nod yes, shake no) for whether one of those players is the Demon. ","The Fortune Teller points to two players. Show the head signal (nod 'yes', shake 'no') for whether one of those players is the Demon.",,Red herring
gambler,Glücksspieler,"Jede Nacht*, wähle 1 Spieler und versuche, dessen Charakter zu erraten: rätst du falsch, stirbst du.",,"The Gambler points to a player, and a character on their sheet. If incorrect, the Gambler dies.",,Dead
gangster,Gangster,"Once per day, you may choose to kill an alive neighbour, if your other alive neighbour agrees.",,,,
general,General,"Du erfährst jede Nacht, welche Gesinnung der Erzähler glaubt, sei am gewinnen: gut, böse oder weder noch.","Show the General thumbs up for good winning, thumbs down for evil winning or thumb to the side for neither.","Show the General thumbs up for good winning, thumbs down for evil winning or thumb to the side for neither.",,
goblin,Kobold,"Wenn du öffentlich behauptest, der Kobold zu sein wenn du nominiert wirst & am selben Tag hingerichtet wirst, gewinnt dein Team.",,,,Claimed
godfather,Pate,"Du beginnst das Spiel mit dem Wissen, welche Außenseiter im Spiel sind. Wenn einer am Tag gestorben ist, wähle in der darauffolgenden Nacht 1 Spieler: er stirbt. [+1 oder -1 Außenseiter]",Show each of the Outsider tokens in play.,If an Outsider died today: The Godfather points to a player. That player dies.,,"Died today,Dead"
golem,Golem,"Du kannst nur einmal pro Spiel nominieren. Wenn du nominierst, falls der Nominierte kein Dämon ist, stirbt er.",,,,Can not nominate
goon,Trottel,"Jede Nacht: der erste Spieler, der dich mit seiner Fähigkeit wählt, ist betrunken bis Sonnenuntergang. Du nimmst dessen Gesinnung an (gut oder böse).",,,,Drunk
gossip,Schwätzer,"Du triffst jeden Tag eine öffentliche Aussage. Die darauffolgende Nacht, wenn die Aussage zutraf, stirbt ein Spieler.",,If the Gossip’s public statement was true: Choose a player not protected from dying tonight. That player dies.,,Dead
grandmother,Großmutter,"Du beginnst das Spiel mit dem Wissen, dass ein bestimmter guter Spieler ein bestimmter Charakter ist. Wird der Spieler vom Dämon getötet, stirbst du auch.",Show the marked character token. Point to the marked player.,If the Grandmother’s grandchild was killed by the Demon tonight: The Grandmother dies.,,Grandchild
gunslinger,Gunslinger,"Each day, after the 1st vote has been tallied, you may choose a player that voted: they die.",,,,
harlot,Harlot,"Each night*, choose a living player: if they agree, you learn their character, but you both might die.",,"The Harlot points at any player. Then, put the Harlot to sleep. Wake the chosen player, show them the 'This character selected you' token, then the Harlot token. That player either nods their head yes or shakes their head no. If they nodded their head yes, wake the Harlot and show them the chosen player's character token. Then, you may decide that both players die.",,Dead
heretic,Ketzer,"Wer gewinnt, verliert & wer verliert, gewinnt, sogar wenn du tot bist.",,,,
huntsman,Weidmann,"Einmal pro Spiel, in der Nacht, wähle einen lebenden Spieler: wählst du die Demoiselle, wird sie zu einem Dorfbewohner, der vorher nicht im Spiel war. [+Demoiselle]","The Huntsman shakes their head 'no' or points to a player. If they point to the Damsel, wake that player, show the 'You are' card and a not-in-play character token.","The Huntsman shakes their head 'no' or points to a player. If they point to the Damsel, wake that player, show the 'You are' card and a not-in-play character token.",,No ability
imp,Imp,"Jede Nacht*, wähle 1 Spieler: dieser Spieler stirbt. Wenn du dich selbst auf diesem Weg tötest, wird ein Untergebener zum Imp.",,"The Imp points to a player. That player dies. If the Imp chose themselves: Replace the character of 1 alive minion with a spare Imp token. Show the 'You are' card, then the Imp token.",,Dead
innkeeper,Gastwirt,"Jede Nacht*, wähle 2 Spieler: beide können diese Nacht nicht sterben, aber 1 von ihnen ist bis Sonnenuntergang betrunken.",,The previously protected and drunk players lose those markers. The Innkeeper points to two players. Those players are protected. One is drunk.,,"Protected,Drunk"
investigator,Ermittler,"Du beginnst das Spiel mit dem Wissen, dass 1 von 2 Spielern ein spezifischer Untergebener ist.","Show the character token of a Minion in play. Point to two players, one of which is that character.",,,"Minion,Wrong"
judge,Judge,"Once per game, if another player nominated, you may choose to force the current execution to pass or fail.",,,,No ability
juggler,Jongleur,"An deinem ersten Tag, versuche öffentlich die Charaktere von bis zu 5 Spielern zu erraten. In der darauffolgenden Nacht erfährst du, mit wie vielen du richtig lagst.",,"If today was the Juggler’s first day: Show the hand signal for the number (0, 1, 2, etc.) of 'Correct' markers. Remove markers.",,Correct
king,König,"Jede Nacht, wenn es mehr tote Spieler gibt als lebende, erfährst du 1 lebenden Charakter. Der Dämon weiss, wer du bist.","Wake the Demon, show them the 'This character selected you' card, show the King token and point to the King player.","If there are more dead than living, show the King a character token of a living player.",,
klutz,Tollpatsch,"Wenn du erfährst, dass du gestorben bist, wähle öffentlich 1 lebenden Spieler. Wenn der Spieler böse ist, verliert dein Team.",,,,
legion,Legion,"Jede Nacht* könnte ein Spieler sterben. Hinrichtungen schlagen fehl, wenn nur böse Spieler abgestimmt haben. Du registrierst auch als Untergebener. [Eine Mehrzahl von Spielern sind Legion]",,"Choose a player, that player dies.",,"Dead,About to die"
leviathan,Leviathan,"Wenn mehr als 1 guter Spieler hingerichtet wird, gewinnt das böse Team. Alle Spieler wissen, dass du im Spiel bist. Nach dem 5. Tag gewinnt das böse Team.",Place the Leviathan 'Day 1' marker. Announce 'The Leviathan is in play; this is Day 1.',Change the Leviathan Day reminder for the next day.,,"Day 1,Day 2,Day 3,Day 4,Day 5,Good player executed"
librarian,Bibliothekarin,"Du beginnst das Spiel mit dem Wissen, dass 1 von 2 Spielern ein spezifischer Aussenseiter ist. (Oder, dass 0 im Spiel sind.)","Show the character token of an Outsider in play. Point to two players, one of which is that character.",,,"Outsider,Wrong"
lilmonsta,Monster Klein,"Jede Nacht entscheiden die Untergebenen, wer das Monster Klein-Charakterplättchen babysittet & der Dämon ""ist"". Ein Spieler stirbt jede Nacht*. [+1 Untergebener]","Wake all Minions together, allow them to vote by pointing at who they want to babysit Lil' Monsta.","Wake all Minions together, allow them to vote by pointing at who they want to babysit Lil' Monsta. Choose a player, that player dies.","Is the Demon,Dead",
lleech,Eegel,"Jede Nacht*, wähle 1 Spieler: er stirbt. Du beginnst das Spiel mit der Wahl eines Spielers: er ist vergiftet - du stirbst, falls (& nur falls) er stirbt.",The Lleech points to a player. Place the Poisoned reminder token.,The Lleech points to a player. That player dies.,,"Dead,Poisoned"
lunatic,Wahnsinniger,"Du weißt nicht, dass du der Wahnsinnige bist. Du denkst, du seist ein Dämon, bist du aber nicht. Der Dämon weiß, wer du bist und wen du angreifst.","If 7 or more players: Show the Lunatic a number of arbitrary 'Minions', players equal to the number of Minions in play. Show 3 character tokens of arbitrary good characters. If the token received by the Lunatic is a Demon that would wake tonight: Allow the Lunatic to do the Demon actions. Place their 'attack' markers. Wake the Demon. Show the Demon’s real character token. Show them the Lunatic player. If the Lunatic attacked players: Show the real demon each marked player. Remove any Lunatic 'attack' markers.","Allow the Lunatic to do the actions of the Demon. Place their 'attack' markers. If the Lunatic selected players: Wake the Demon. Show the 'attack' marker, then point to each marked player. Remove any Lunatic 'attack' markers.",,"Attack 1,Attack 2,Attack 3"
lycanthrope,Lykanthrop,"Jede Nacht*, wähle 1 Spieler: falls gut, stirbt er, aber er ist der einzige Spieler, der diese Nacht sterben kann.",,"The Lycanthrope points to a living player: if good, they die and no one else can die tonight.",,Dead
magician,Magier,"Der Dämon denkt, du seist ein Untergebener. Untergebene denken, du seist ein Dämon.",,,,
marionette,Marionette,"Du weisst nicht, dass du die Marionette bist. Du denkst, du seist ein guter Charakter, bist du aber nicht. Der Dämon weiss, wer du bist. [Du sitzt neben dem Dämon]",Select one of the good players next to the Demon and place the Is the Marionette reminder token. Wake the Demon and show them the Marionette.,,Is the Marionette,
mastermind,Genie,"Wenn der Dämon durch eine Hinrichtung stirbt (und das Spiel beenden würde), spiele für einen weiteren Tag. Wird am darauffolgenden Tag ein Spieler hingerichtet, verliert das Team mit derselben Gesinnung wie der Spieler.",,,,
mathematician,Mathematiker,"Du erfährst jede Nacht, wie viele Fähigkeiten (seit Sonnenaufgang) aufgrund der Fähigkeit eines anderen Charakters nicht so funktionierten, wie sie sollten.","Show the hand signal for the number (0, 1, 2, etc.) of players whose ability malfunctioned due to other abilities.","Show the hand signal for the number (0, 1, 2, etc.) of players whose ability malfunctioned due to other abilities.",,Abnormal
matron,Matron,"Each day, you may choose up to 3 sets of 2 players to swap seats. Players may not leave their seats to talk in private.",,,,
mayor,Bürgermeister,"Wenn nur noch 3 Spieler leben und am Tag keine Hinrichtung stattfindet, gewinnt dein Team. Wenn du in der Nacht sterben solltest, könnte ein anderer Spieler an deiner Stelle sterben.",,,,
mezepheles,Mezepheles,"Du beginnst das Spiel mit dem Wissen über ein geheimes Wort. Der erste gute Spieler, der dieses Wort ausspricht, wird in der Nacht böse.",Show the Mezepheles their secret word.,Wake the 1st good player that said the Mezepheles' secret word and show them the 'You are' card and the thumbs down evil signal.,,"Turns evil,No ability"
minstrel,Minnesänger,"Wenn ein Untergebener durch eine Hinrichtung stirbt, sind alle anderen Spieler (mit Ausnahme von Reisenden) bis Sonnenuntergang des darauffolgenden Tages betrunken.",,,,Everyone drunk
monk,Mönch,"Jede Nacht*, wähle 1 Spieler (nicht dich selbst): dieser Spieler ist vor dem Dämon geschützt.",,The previously protected player is no longer protected. The Monk points to a player not themself. Mark that player 'Protected'.,,Protected
moonchild,Mondkind,"Wenn du erfährst, dass du gestorben bist, wähle öffentlich 1 lebenden Spieler. Die darauffolgende Nacht, wenn der  Spieler gut war, stirbt er.",,"If the Moonchild used their ability to target a player today: If that player is good, they die.",,Dead
mutant,Mutant,"Wenn du ""besessen"" davon bist, ein Außenseiter zu sein, könntest du hingerichtet werden",,,,
noble,Adlige,"Du beginnst das Spiel mit dem Wissen, dass genau 1 von 3 Spielern böse ist.","Point to 3 players including one evil player, in no particular order.",,,Seen
nodashii,No Dashii,"Jede Nacht*, wähle 1 Spieler: er stirbt. Deine beiden Dorfbewohner-Nachbarn sind vergiftet.",,The No Dashii points to a player. That player dies.,,"Dead,Poisoned"
oracle,Orakel,"Du erfährst jede Nacht*, wie viele tote Spieler böse sind.",,"Show the hand signal for the number (0, 1, 2, etc.) of dead evil players.",,
pacifist,Pazifist,Hingerichtete gute Spieler könnten überleben.,,,,
philosopher,Philosoph,"Einmal pro Spiel, in der Nacht, wähle 1 guten Charakter: du erhälst dessen Fähigkeit. Wählst du jedoch einen Charakter, der bereits im Spiel ist, ist dieser betrunken.","The Philosopher either shows a 'no' head signal, or points to a good character on their sheet. If they chose a character: Swap the out-of-play character token with the Philosopher token. Or, if the character is in play, place the drunk marker by that player and the Not the Philosopher token by the Philosopher.","If the Philosopher has not used their ability: the Philosopher either shows a 'no' head signal, or points to a good character on their sheet. If they chose a character: Swap the out-of-play character token with the Philosopher token. Or, if the character is in play, place the drunk marker by that player and the Not the Philosopher token by the Philosopher.",,"Drunk,Is the Philosopher"
pithag,Trankbrauerin,"Jede Nacht*, wähle 1 Spieler und 1 Charakter zu dem er wird (falls nicht bereits im Spiel). Wenn du auf diesem Weg einen Dämon erschaffst, sind Tode diese Nacht willkürlich. Spieler ändern nur Charakter, nicht Gesinnung.",,"The Pit-Hag points to a player and a character on the sheet. If this character is not in play, wake that player and show them the 'You are' card and the relevant character token. If the character is in play, nothing happens.",,
pixie,Elfe,"Du beginnst das Spiel mit dem Wissen, dass 1 Dorfbewohner im Spiel ist. Wenn du ""besessen"" davon bist, dass du dieser Charakter bist, erhälst du seine Fähigkeit, wenn er stirbt.",Show the Pixie 1 in-play Townsfolk character token.,,,"Mad,Has ability"
po,Pou,"Jede Nacht* kannst du 1 Spieler wählen: er stirbt. Wenn deine letzte Wahl niemand war, wähle 3 Spieler diese Nacht.",,"If the Po chose no-one the previous night: The Po points to three players. Otherwise: The Po either shows the 'no' head signal , or points to a player. Chosen players die",,"Dead,3 attacks"
poisoner,Giftmischer,"Jede Nacht, wähle 1 Spieler: der Spieler ist bis Sonnenuntergang vergiftet.",The Poisoner points to a player. That player is poisoned.,The previously poisoned player is no longer poisoned. The Poisoner points to a player. That player is poisoned.,,Poisoned
politician,Politiker,"Wenn du am meisten dafür verantwortlich bist, dass dein Team verliert, wechselst du die Gesinnung und gewinnst, sogar wenn du tot bist.",,,,
poppygrower,Mohnzüchter,"Untergebene & Dämonen kennen einander nicht. Wenn du stirbst, lernen sie einander in der Nacht kennen.",Do not inform the Demon/Minions who each other are,"If the Poppy Grower has died, show the Minions/Demon who each other are.",,Evil wakes
preacher,Priester,"Jede Nacht, wähle 1 Spieler: Wählsr du einen Untergebenen, erfährt er davon. Alle gewählten Untergebebnen haben keine Fähigkeit.","The Preacher chooses a player. If a Minion is chosen, wake the Minion and show the 'This character selected you' card and then the Preacher token.","The Preacher chooses a player. If a Minion is chosen, wake the Minion and show the 'This character selected you' card and then the Preacher token.",,At a sermon
professor,Professor,"Einmal pro Spiel, in der Nacht*, wähle 1 toten Spieler: ist der Spieler ein Dorfbewohner, wird er wiederbelebt.",,"If the Professor has not used their ability: The Professor either shakes their head no, or points to a player. If that player is a Townsfolk, they are now alive.",,"Alive,No ability"
psychopath,Psychopath,"Jeden Tag, bevor Nominierungen eröffnet werden. kannst du öffentlich 1 Spieler wählen: er stirbt. Wenn du hingerichtet wirst, stirbst du nur wenn du bei Schere-Stein-Papier verlierst.",,,,
pukka,Pukka,"Jede Nacht, wähle 1 Spieler: er ist vergiftet. Der zuvor vergiftete Spieler stirbt und wird dann gesund.",The Pukka points to a player. That player is poisoned.,The Pukka points to a player. That player is poisoned. The previously poisoned player dies. ,,"Poisoned,Dead"
puzzlemaster,Rätselmeister,"1 Spieler ist betrunken, sogar wenn du stirbst. Wenn du errätst, wer es ist (einmal), erfährst du, welcher Spieler der Dämon ist. Rätst du falsch, erhälst du Fehlinformationen.",,,,"Drunk,Guess used"
ravenkeeper,Rabenwärter,"Wenn du in der Nacht stirbst, wirst du geweckt, um einen Spieler auszusuchen: du erfährst den Charakter dieses Spielers.",,If the Ravenkeeper died tonight: The Ravenkeeper points to a player. Show that player’s character token.,,
recluse,Einsiedler,"Du kannst kannst als böse, bzw. als Untergebener oder Dämon registrieren, sogar wenn du tot bist.",,,,
riot,Krawall,"Nominierte Spieler sterben, können aber sofort nominieren (am 3. Tag müssen sie). Nach dem 3. Tag gewinnt das böse Team. [Alle Untergebenen sind Krawall]",,,,
sage,Weiser,"Wenn der Dämon dich tötet, erfährst du, dass 1 von 2 Spielern der Dämon ist.",,"If the Sage was killed by a Demon: Point to two players, one of which is that Demon.",,
sailor,Seemann,"Jede Nacht, wähle 1 lebenden Spieler: entweder du oder er ist bis Sonnenuntergang betrunken. Du kannst nicht sterben.","The Sailor points to a living player. Either the Sailor, or the chosen player, is drunk.","The previously drunk player is no longer drunk. The Sailor points to a living player. Either the Sailor, or the chosen player, is drunk.",,Drunk
saint,Heiliger,"Wenn du durch eine Hinrichtung stirbst, verliert dein Team.",,,,
savant,Gelehrter,"Du kannst jeden Tag privat zum Erzähler gehen und 2 Aussagen erhalten: 1 stimmt, 1 ist falsch",,,,
scapegoat,Scapegoat,"If a player of your alignment is executed, you might be executed instead.",,,,
scarletwoman,Frau in Rot,"Wenn 5 oder mehr Spieler noch am Leben sind und der Dämon stirbt, wirst du zum Dämon. (Reisende zählen nicht)",,"If the Scarlet Woman became the Demon today: Show the 'You are' card, then the demon token.",,Demon
seamstress,Schneiderin,"Einmal pro Spiel, in der Nacht, wähle 2 Spieler (nicht dich selbst): du erfährst, ob sie die selbe Gesinnung besitzen (gut oder böse).","The Seamstress either shows a 'no' head signal, or points to two other players. If the Seamstress chose players , nod 'yes' or shake 'no' for whether they are of same alignment.","If the Seamstress has not yet used their ability: the Seamstress either shows a 'no' head signal, or points to two other players. If the Seamstress chose players , nod 'yes' or shake 'no' for whether they are of same alignment.",,No ability
shabaloth,Shabaloth,"Jede Nacht*, wähle 2 Spieler: sie sterben. Ein toter Spieler, den du die Nacht zuvor gewählt hast, könnte wieder ausgespuckt werden.",,One player that the Shabaloth chose the previous night might be resurrected. The Shabaloth points to two players. Those players die.,,"Dead,Alive"
slayer,Jäger,"Einmal pro Spiel, am Tag, wähle öffentlich einen Spieler: wenn dieser Spieler der Dämon ist, stirbt er.",,,,No ability
