id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
damsel,落难少女,所有爪牙都知道你的角色在场。如果一名爪牙公开猜测谁是落难少女且猜对（仅限一次），那么你的阵营失败。,唤醒所有爪牙，并告知他们场中有落难少女。,如果被巡山人选中，唤醒并为其展示新角色。,,已被猜测
deusexfiasco,失败的上帝/Deus ex Fiasco,"每局游戏限一次，说书人可能会犯一个“错误”，但会将其纠正，并公开承认自己曾处理有误。Once per game, the Storyteller will make a ""mistake"", correct it and publicly admit to it.",,,,Whoops
deviant,异类,如果你今天表现的很搞笑，你不能因为被流放而死去。,,,,
devilsadvocate,魔鬼拥护者,每个夜晚，选择一名存活玩家（须与前一夜不同）：如果这名玩家明天被处决，该玩家不会因此死亡。,魔鬼拥护者指向一名存活玩家：那名玩家明天白天被处决时不会死亡。,魔鬼拥护者指向一名与前一晚不同的存活玩家：那名玩家明天白天被处决时不会死亡。,,不被处决
djinn,灯神,使用灯神的特殊规则，所有玩家都知道那个特殊规则是什么。（在使用脚本自动生成剧本时，用以处理规则上较为不平衡或无法生效的技能时参考）,,,,
doomsayer,灾难预言者,如果有四名或更多玩家存活，每个存活玩家可公开选择发动此效果（每位玩家限一次）；效果发动后，会有一名与自己同阵营的玩家死亡。,,,,
dreamer,筑梦师,每个夜晚，选择一名玩家（除你和旅行者外）：你会得知一个善良角色和一个邪恶角色，其中一个角色是属于该玩家的。,筑梦师指向一个玩家。对筑梦师展示一好一坏两个角色标记，其中一个是正确的。,筑梦师指向一个玩家。对筑梦师展示一好一坏两个角色标记，其中一个是正确的。,,
drunk,酒鬼,你会抽取到一个原本不在场的村民角色，但实际上你不是村民，你的村民能力也不会产生任何效果。,,,醉酒,
duchess,女爵,每个白天，至多三名角色可以选择拜访你。每个夜晚*，这些访客会得知当天有多少名访客是邪恶阵营，但其中一位得到的信息会是错误的。,,,,"False Info,Visitor"
empath,共情者,每个夜晚，你会得知你左右两侧最靠近你的存活玩家有几个是邪恶的。,告知共情者他左右两侧最靠近的存活玩家有多少个是邪恶的(0，1，2)。,告知共情者他左右两侧最靠近的存活玩家有多少个是邪恶的(0，1，2)。,,
engineer,工程师,每局游戏限一次，在夜晚时，你可以二选一：让恶魔变成你选择的恶魔角色，或让所有爪牙变成你选择的爪牙角色（但会由说书人来分配）。,工程师选择不使用能力，或在剧本列表中选择恶魔或爪牙角色。如果他选择爪牙角色，则需要选择对应数量的爪牙。然后将这些玩家依次唤醒，并告知他们变成了什么角色。,工程师选择不使用能力，或在剧本列表中选择恶魔或爪牙角色。如果他选择爪牙角色，则需要选择对应数量的爪牙。然后将这些玩家依次唤醒，并告知他们变成了什么角色。,,失去能力
eviltwin,双生幻影,在你的首个夜晚，会有一位你对立阵营玩家成为你的双胞胎，你们会互相得知对方的角色。如果双胞胎中善良的玩家被处决，邪恶阵营获胜。如果两名双胞胎都存活，善良阵营无法获胜。,唤醒双生幻影和他的双胞胎兄弟，两人互相确认。由你展示双方的角色标记给对方查看。,,,双胞胎
exorcist,驱魔师,每个夜晚*，选择一名玩家（须与前一夜不同）：如果你选中了恶魔，则恶魔会得知你是驱魔师，但他当晚不会因自己的能力醒来。,,驱魔师指向一个和前一夜不同的玩家。如果那名玩家是恶魔：将其唤醒，然后展示驱魔师标记，并指向驱魔师。恶魔今晚不会再醒来。,,被选择
fanggu,蚀梦游魂,每个夜晚*，选择一名玩家：该玩家死亡。第一个被该能力杀死的外来者会变成邪恶的蚀梦游魂，且你会代替那名玩家死亡。（+1外来者）,,蚀梦游魂选择一名玩家：那名玩家死亡。或者，如果那名玩家是一名外来者且场中没有其他蚀梦游魂：蚀梦游魂代替那名玩家死去。唤醒新的蚀梦游魂，告诉他他转变成了邪恶的蚀梦游魂。,,"死亡,首次"
farmer,农民,村庄不能没有农民。如果你在夜晚死去，会有另一位善良阵营的存活玩家变成农民。,,如果农民在夜晚死去，则选择另一位善良玩家成为农民。唤醒这名玩家，并告知他成为了农民。,,
fearmonger,恐惧散布者,每个夜晚，选择一名玩家：如果你提名了最后被你选择的那名玩家，且该玩家被成功处决，该玩家所在的阵营失败。每当你选择或更换一个新的目标时，所有玩家都会得知这一消息。,恐惧散布者指向一名玩家，放置恐惧标记。宣布恐惧散布者选中或改变了目标。,恐惧散布者指向一名玩家。如果与之前选择的不同，则更换恐惧标记并宣布恐惧散布者选中或改变了目标。,,恐惧
fibbin,小骗子,每局游戏限一次，可能会有一名善良阵营的玩家获得错误的信息。,,,,Used
fiddler,小提琴家,每局游戏限一次，恶魔可以秘密的选择自己和一名对立阵营的玩家：所有玩家需要投票表决这两名玩家中的一位，让其所属的阵营胜利。,,,,
fisherman,渔夫,每局游戏限一次，在白天时，私下询问说书人并获得能帮助自己的团队获胜的建议。,,,,失去能力
flowergirl,卖花女,每个夜晚*，你会得知今天白天恶魔是否参与了投票。,,告诉她白天恶魔是否参与了投票。白天时当恶魔投票，标记已投票，否则在黄昏时标记未投票。,,"已投票,未投票"
fool,弄臣,当你第一次将要死去时，你不会死亡。,,,,失去能力
fortuneteller,占卜师,每个夜晚，选择两名玩家：你会得知这两名玩家中是否有恶魔。会有一名善良玩家被你的技能视为恶魔。,占卜师选择两名玩家。告诉他这两名玩家中是否有恶魔。,占卜师选择两名玩家。告诉他这两名玩家中是否有恶魔。,,错误恶魔
gambler,赌徒,每个夜晚*，选择一名玩家并猜测那名玩家的角色：如果你猜错了，那么你会死亡。,,赌徒指向一名玩家，和一个剧本列表上的角色。如果那名玩家不是这个角色，赌徒死亡。,,死亡
gangster,歹徒,每个白天，你可以选择并杀死一名活着的邻座玩家，如果另一名活着的邻座玩家同意的话。,,,,
general,将军,每个夜晚，你会得知说书人认为哪个阵营正占据优势：善良阵营（1），邪恶阵营（2），或都不是（0）。,告诉将军你认为的答案。（0，1，2）,告诉将军你认为的答案。（0，1，2）,,
goblin,哥布林,如果当你在被提名后的辩护中公开宣称自己是哥布林且在那天被成功处决，你的阵营获胜。,,,,已宣称
godfather,教父,在你的首个夜晚，你会得知本局游戏里有哪些外来者在场。如果在白天有外来者死去了，当晚你会选择一名玩家：杀死那名玩家。（如果场中有教父，则外来者总数量会必定+1或-1）,展示所有在场的外来者标记。,如果今天白天有外来者死去：唤醒教父并让其选择一名玩家，那名玩家死亡。,,"死亡,白天死亡"
golem,魔像,每局游戏你只能提名一次。当你进行提名时，如果被你提名的玩家不是恶魔，那么那名玩家会立刻死去。,,,,不能提名
goon,打手,每个夜晚，首个使用其技能并选择了你的玩家，会在该技能生效前立即醉酒至第二天黄昏；随后，如果该玩家与你不为同一阵营，你会被说书人唤醒并提醒你的阵营发生了转变。,,,,醉酒
gossip,造谣者,每个白天，你可以做出一项公开声明，【在当晚，如果该声明是正确的】，则会有一位玩家死亡。,,如果造谣者白天的公开声明为真：选择一名今晚不受免死效果保护的玩家，那名玩家死亡。,,死亡
grandmother,祖母,在你的首个夜晚，你会得知一名善良阵营的玩家和那名玩家的角色。【如果恶魔杀死了那名玩家】，你会一同死去。,展示对应的角色标记，并指向该角色对应的玩家。,如果祖母的孙子今晚被恶魔杀掉：祖母死去。,,孙子
gunslinger,枪手,每个白天，当第一次投票结束后，你可以选择一名参与投票的玩家，那名玩家死亡。,,,,
harlot,流莺,每个夜晚*，选择一名存活玩家。如果那名玩家同意，你可以得知其角色。但你俩可能会一同死去。,,流莺选择一名玩家，将其唤醒，那名玩家选择同意或拒绝。如果同意，将他的角色标记展示给流莺看。然后说书人可以决定两名玩家是否会一起死去。,,死亡
hellslibrarian,地狱藏书馆员,当说书人宣布安静时，可能会有糟糕的事情发生在还在说话的玩家身上。,,,,Something Bad
heretic,异教徒,如果有阵营胜利，那么他们会失败。如果有阵营失败，那么他们会胜利。即使你已死亡，你的能力也有效。,,,,
huntsman,巡山人,每局游戏限一次，在夜晚时，选择一名存活玩家：如果你选择的玩家是落难少女，那名玩家会变成一个未出场的村民。（+落难少女）,巡山人选择不使用能力，或指向一名玩家。如果他指向了落难少女，则为落难少女安排一个新的不在场村民角色，将其唤醒并告知她新的角色。,巡山人选择不使用能力，或指向一名玩家。如果他指向了落难少女，则为落难少女安排一个新的不在场村民角色，将其唤醒并告知她新的角色。,,失去能力
imp,小恶魔,每个夜晚*，选择一名玩家：杀死那名玩家。如果你用这种方式自杀，一位爪牙会变成小恶魔。,,小恶魔指向一名玩家，那名玩家死亡。如果小恶魔指向自己：将一个其他爪牙替换成小恶魔，并唤醒他，然后告诉他成为了小恶魔。,,死亡
innkeeper,旅店老板,每个夜晚*，选择两名玩家：这两名玩家今晚不会死去，但其中一名会醉酒到第二天黄昏。,,移除之前被保护和喝醉的玩家的标记。旅店老板指向两名玩家。两名玩家标记为被保护，其中一名标记为醉酒。,,"被保护,醉酒"
investigator,调查员,在你的首个夜晚，你会得知两名玩家其中一位是爪牙，且知道他的角色具体是什么。,展示一个在场的爪牙角色标记。指向两名玩家，其中一位是那个角色。,,,"另一位,爪牙"
judge,法官,每局游戏限一次，如果一名其他玩家发起了提名，你可以在该次投票结束后选择让这次处决直接成功或失败。,,,,失去能力
juggler,杂耍艺人,在你的第一个白天，公开猜测最多五名玩家的角色。那个晚上，你会得知猜对了多少个角色。,,如果杂耍艺人在第一天猜测了角色：告诉他说书人放置的正确标记的总数量(0，1，2等等)。,,正确
king,国王,每个夜晚，如果死亡玩家数量大于存活玩家，你会得知一个仍存活的角色。恶魔知道你是国王。,唤醒恶魔，并告诉他国王是谁。,如果死亡玩家人数大于存活玩家，唤醒国王并对其展示一个存活的角色标记。,,
klutz,傻瓜,当说书人告知你死亡时，公开选择一名存活玩家：如果那名玩家是邪恶阵营，那么你的阵营失败。,,,,
legion,犯罪团伙,每个夜晚*，一位玩家可能会死去。如果一项处决投票只有邪恶玩家参与，那么本次处决将会失败。你同时还会被视为爪牙。（场上大多数玩家都会成为犯罪团伙的一员）,,选择一名玩家，那名玩家可能会死。,,"快死了,死亡"
leviathan,利维坦,如果有超过一位的善良阵营玩家被处决，邪恶阵营会获胜。所有玩家都会知道本局的恶魔是利维坦。在第五个白天结束时，邪恶阵营获胜。,放置利维坦的第一天标记，宣告利维坦在场，现在是第一天。,"将利维坦的标记转换到下一天。,",,"好人被处决,第一天,第三天,第二天,第五天,第四天"
librarian,图书管理员,在你的首个夜晚，你会得知两名玩家其中一位是外来者，且知道他的角色具体是什么，或得知本局游戏没有外来者。,展示一个在场的外来者角色标记。指向两名玩家，其中一位是那个角色。,,,"另一位,外来者"
lilmonsta,怪兽宝宝,每个夜晚，爪牙玩家们需要选择由一位玩家来照看怪兽宝宝。那位玩家在照看怪兽宝宝的期间被视为恶魔且会得知自己在照看它。每个夜晚*都会有一名玩家死去。（+1爪牙）,唤醒所有爪牙，允许他们以指向的方式决定谁照看怪兽宝宝，但不能产生其他交流，否则会有非常糟糕的事情发生。,唤醒所有爪牙，允许他们以指向的方式决定谁照看怪兽宝宝，但不能产生其他交流，否则会有非常糟糕的事情发生。说书人选择一名玩家，那名玩家死亡。,"是恶魔,死亡",
lleech,寄生兽,每个夜晚*，选择一名玩家：杀死那名玩家。在你的首个夜晚，你需要选择一名存活玩家：那名玩家中毒，并且你【当且仅当那名玩家死亡时】，你才会死亡。,寄生兽指向一名玩家。放置寄生标记，那名玩家中毒。,寄生兽指向一名玩家。那名玩家死亡。,,"寄生,死亡"
lunatic,疯子,你会抽取到一个恶魔角色（该恶魔角色可能在场，也可能不在场），且会如同恶魔一样被告知三名不在场善良角色和你的爪牙，但这些信息可能是错误的。而恶魔玩家会在首个夜晚得知你是疯子，且会在每个夜晚醒来时行动前得知你当晚用恶魔技能选择了哪些玩家。,如果多于7名玩家：随意告诉疯子等同于当前在场爪牙数量的爪牙，随意给疯子展示3个善良角色标记。如果疯子收到的恶魔角色今晚会醒来：允许疯子执行恶魔相关行动，放置攻击标记。唤醒恶魔，告诉他他自己真的是恶魔，并告诉他谁是疯子。如果疯子攻击了玩家：告诉恶魔疯子攻击了哪些玩家，然后移除这些标记。,"允许疯子执行恶魔相关行动，放置攻击标记。如果疯子攻击了玩家：告诉恶魔疯子攻击了哪些玩家，然后移除这些标记。,",,"攻击选择,疯子"
lycanthrope,兽化人,每个夜晚*，选择一名存活玩家：如果该玩家是善良阵营，则会死亡，但当晚仅会有一位玩家死亡。（以谁先触发的为准）,,"兽化人指向一名存活玩家：如果那名玩家善良，则立刻死去且今夜不会再有玩家死亡。,",,死亡
magician,魔术师,恶魔玩家会以为你是爪牙。爪牙玩家会以为你（和真正的恶魔都）是恶魔。,,,,
marionette,提线木偶,你会抽取到一个不在场的善良角色，但你并不是这个角色。恶魔知道你是提线木偶。（你会与恶魔邻座）,选择一个邻近恶魔的善良玩家放置提线木偶标记。唤醒恶魔并告知他谁是提线木偶。,,提线木偶,
mastermind,幕后主谋,如果恶魔因为处决而死亡且游戏会因此结束时，额外进行一个夜晚和一个白天；在这个新的白天里如果有玩家被处决，不论他是否死去，被处决的玩家所属的阵营失败。,,,,
mathematician,数学家,每个夜晚，你会得知当晚有多少玩家的能力受其他玩家影响而得到了预期外的结果。,告诉数学家有多少玩家的能力受其他玩家影响而得到了预期外的结果。(0，1，2等等),告诉数学家有多少玩家的能力受其他玩家影响而得到了预期外的结果。(0，1，2等等),,非正确
matron,女宿管,每个白天，你可以强制让两名玩家互换座位，最多三次。玩家不能发起私聊。,,,,
mayor,市长,如果在白天只有三名玩家存活且没有执行处决，你的阵营获胜。如果你在夜晚死去，另一位玩家可能会代替你死去。,,,,
mezepheles,灵言师,在你的首个夜晚，你会秘密得知一个词语。首个在游戏中说出该词语的善良玩家（不论是公开还是私下，只要被说书人听到）将会在当晚变为邪恶。,告诉灵言师他的秘密词语。,唤醒第一个说出灵言师词语的玩家并告知他已经变成邪恶阵营。,,"失去能力,转为邪恶"
minstrel,吟游诗人,当一名爪牙因为被处决而死去时，所有其他玩家（旅行者除外）会醉酒到第二天黄昏。,,,,所有人醉酒
monk,僧侣,每个夜晚*，选择一名除自己外的玩家：恶魔的能力在今晚不会对那名玩家生效。,,僧侣指向一个除自己外的玩家。标记那名玩家为被保护状态。,,被保护
moonchild,月之子,当说书人告知你死亡时，公开选择一名存活玩家：【当晚如果那名玩家是善良的】，那么该玩家死亡。,,如果今天白天月之子使用其能力选择了一名玩家：如果那名玩家是善良的，那么那名玩家死亡。,,死亡
mutant,变种人,如果你表现得像个外来者（或别人认为你是），你可能会被立刻处决。,,,,
nightwatchman,守夜人,每局游戏限一次，在夜晚时，选择一名玩家：那名玩家会得知你是守夜人。,守夜人可以指向一名玩家。如果他这么做则唤醒那名玩家，告知其被守夜人选中，且告知他守夜人是谁。,守夜人可以指向一名玩家。如果他这么做则唤醒那名玩家，告知其被守夜人选中，且告知他守夜人是谁。,,失去能力
noble,贵族,在你的首个夜晚，你会得知三名玩家。其中有且仅有一位是邪恶的。,以任意顺序指向三名玩家，其中一名邪恶。,,,知晓
nodashii,腐肢,每个夜晚*，选择一名玩家：该玩家死亡。在你的首个夜晚，在你左右两侧的最邻近的村民会中毒。,,腐肢选择一名玩家：那名玩家死亡。,,"中毒,死亡"
oracle,神谕者,每个夜晚*，你会得知死去的玩家中有多少是邪恶阵营的。,,告诉神谕者死去玩家中邪恶玩家的数量(0，1，2等等)。,,
pacifist,和平主义者,被处决的善良玩家也许不会死亡。,,,,
philosopher,哲学家,每局游戏限一次，在夜晚时，选择一个善良阵营的角色：获得该角色的能力。如果该角色已在场，那名对应的玩家会醉酒直到你死亡。,哲学家选择不使用能力，或指向剧本列表的一个角色。如果选择了角色：将一个不在场的角色与哲学家替换，或将对应在场的角色放置醉酒标记并标记哲学家已不是哲学家。,哲学家选择不使用能力，或指向剧本列表的一个角色。如果选择了角色：将一个不在场的角色与哲学家替换，或将对应在场的角色放置醉酒标记并标记哲学家已不是哲学家。,"哲学家,醉酒",
pithag,熬药巫婆,每个夜晚*，选择一名玩家及一个角色。如果那个角色未在场，该玩家会变成那个角色（但不会改变阵营）。如果有玩家因此变成了恶魔，那么将会由说书人随意决定今晚恶魔杀死的人。,,熬药巫婆指向一名玩家和一个剧本列表上的角色。如果该角色不在场，唤醒那名玩家并告诉他变成了这个角色，但不告诉他原因，并将其角色标记替换掉。如果那名角色在场，无事发生。,,
pixie,小精灵,在你的首个夜晚，你会得知一个在场的村民角色。如果你表现得像这个村民角色，【你会在那名村民玩家死亡后获得其村民能力】。,对小精灵展示一个在场的村民角色。,,,"具有能力,精灵目标"
po,恶之花,每个夜晚*，你可以选择一名玩家：杀死那名玩家。如果你上一次未选择玩家，则【当晚改为选择三名玩家】。,,如果恶之花前一夜未选择玩家：选择三名玩家。否则：恶之花要么选择不杀死玩家，要么选择一名玩家。被选择的玩家死亡。,,"攻击三次,死亡"
poisoner,投毒者,每个夜晚，选择一名玩家：那名玩家今晚和明天白天会中毒。,投毒者指向一名玩家。标记那名玩家为中毒状态。,前一个中毒玩家取消中毒。投毒者指向一名玩家。标记那名玩家为中毒状态。,,中毒
politician,政客,如果你是导致你的阵营落败中责任最重大的那一位，则你立刻改变你的阵营并获胜，即使你死了。,,,,
poppygrower,罂粟种植者,爪牙和恶魔在游戏开始时不会相认。如果你死亡，他们会在当晚相认。,不要让恶魔和爪牙相认。,如果罂粟种植者死亡，安排恶魔和爪牙相认环节。,,坏人相认
preacher,传教士,每个夜晚，选择一名玩家：如果你选中了爪牙，这名玩家会得知自己被传教士选中了（但不知道传教士是谁）。在你能力未失效时，所有被你选中的爪牙失去各自的能力。,传教士选择一名玩家。如果选中了爪牙，则唤醒并告知他被传教士选中。,传教士选择一名玩家。如果选中了爪牙，则唤醒并告知他被传教士选中。,,布道
professor,教授,每局游戏限一次，在夜晚时*，选择一名当前处于死亡状态的玩家，如果那名玩家是村民，则被复活。,,如果教授还未使用能力：教授要么选择不使用，要么指向一名玩家。如果那名玩家在教授看来已死亡，当前也确实已死亡，且是村民，则那名玩家被复活。,,"复活,失去能力"
psychopath,变态,每个白天，在首次提名被发起前，你可以公开选择一名玩家：那名玩家死亡。如果你被处决，提名你的玩家需要和你进行猜拳。你只会在输掉这次猜拳后才会死亡。,,,,
pukka,纯种恶魔,每个夜晚，选择一名玩家，那名玩家中毒。被你上一次选择的玩家会死亡并解除中毒。,纯种恶魔指向一名玩家，那名玩家中毒。,纯种恶魔指向一名玩家，那名玩家中毒。上一个中毒的玩家死亡。,,"中毒,死亡"
puzzlemaster,解谜大师,一位玩家会因为你的能力而醉酒，即使你死了。任何时候一旦你私聊说书人并猜出了是谁因为你的能力而醉酒（仅限猜测一次），那么你会得知恶魔玩家是谁。如果猜错则会获得错误信息。,,,,"已猜测,醉酒"
ravenkeeper,渡鸦看守者,如果你在夜晚死去，你会被唤醒并选择一名玩家：你会得知那名玩家的角色。,,如果渡鸦看守者今晚死亡，唤醒他并令其指向一个玩家。展示那名玩家的角色标记。,,
recluse,隐士,当有角色的能力要探查或影响爪牙或恶魔时，你可能会被视为一名邪恶角色，即使你已经死亡。,,,,
revolutionary,革命家,会有一对玩家相邻坐着，且会被其他玩家得知他们一定为同一阵营。这两个玩家之间可以随意说悄悄话。每局游戏限一次，其中一人获得的信息会是错误的。,,,,Register Falsely?
riot,暴动者,被提名的玩家会死去，但可以立刻进行一次提名，或放弃这次机会（在第三个白天时，必须进行提名）。在第三个白天结束时，你获胜。（所有爪牙都是暴动者且都是恶魔，各自都能看到随机三名不在场角色）,,,,
sage,贤者,如果恶魔杀死了你，你会得知两名玩家，而其中一名是恶魔。,,如果贤者被恶魔杀死：唤醒他并对他指出两名玩家，其中一个是恶魔。,,
sailor,水手,每个夜晚，选择一名玩家：你或该玩家之一会醉酒到第二天黄昏。你不会死亡。,水手指向一名玩家。要么那名玩家，要么水手，获得醉酒标记。,原本的醉酒玩家不再醉酒。水手指向一名玩家。要么那名玩家，要么水手，获得醉酒标记。,,醉酒
saint,圣徒,如果你因为处决而死亡，你的阵营失败。,,,,
savant,博学者,每个白天，你可以私下从说书人处获得两个信息：其中一个是正确的，而另一个是错误的。,,,,
scapegoat,替罪羊,如果一名与你同阵营的其他玩家被处决，你可能会替代那名玩家被处决。,,,,
scarletwoman,荡妇,如果有五名或更多玩家存活且恶魔死去，你会变成恶魔。（旅行者的数量不计算在内）,,如果荡妇今晚变成了恶魔：唤醒她，告诉她她成为了哪个恶魔。,,恶魔
