id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
barber,Borbély,"Ha meghaltál ma napközben vagy ma este, a Démon választhat 2 játékost (nem egy másik Démont), hogy karaktert cseréljenek.",,"Ha a Borbély meghalt ma: Ébreszd fel a Démont. Mutasd a 'This character selected you' kártyát, majd a Borbély tokent. A Démon vagy 'nem'-et jelez a fejével, vagy 2 játékosra mutat. Ha játékosokat választott: Cseréld ki a karakter tokeneket. Keltsd fel mindkét játékost. Mutasd a 'You are' kártyát, majd az új karakterük tokenjét.",,Haircuts tonight
barista,Barista,"Each night, until dusk, 1) a player becomes sober, healthy and gets true info, or 2) their ability works twice. They learn which.","Choose a player, wake them and tell them which Barista power is affecting them. Treat them accordingly (sober/healthy/true info or activate their ability twice).","Choose a player, wake them and tell them which Barista power is affecting them. Treat them accordingly (sober/healthy/true info or activate their ability twice).",,"Ability twice,Sober & Healthy"
baron,Báró,További Kívülállók vannak játékban [+2 Kívülálló],,,,
beggar,Koldus,"You must use a vote token to vote. Dead players may choose to give you theirs. If so, you learn their alignment. You are sober & healthy.",,,,
bishop,Püspök,Only the Storyteller can nominate. At least 1 opposite player must be nominated each day.,,,,"Nominate evil,Nominate good"
bonecollector,Csontgyűjtő,"Once per game, at night, choose a dead player: they regain their ability until dusk.",,"The Bone Collector either shakes their head no or points at any dead player. If they pointed at any dead player, put the Bone Collector's 'Has Ability' reminder by the chosen player's character token. (They may need to be woken tonight to use it.)",,"Has ability,No ability"
boomdandy,Boomdandy,"If you are executed, all but 3 players die. 1 minute later, the player with the most players pointing at them dies.",,,,
bountyhunter,Fejvadász,"You start knowing 1 evil player. If the player you know dies, you learn another evil player tonight. [1 Townsfolk is evil]",Point to 1 evil player. Wake the townsfolk who is evil and show them the 'You are' card and the thumbs down evil sign.,"If the known evil player has died, point to another evil player.",,Known
buddhist,Buddhista,"For the first 2 minutes of each day, veteran players may not talk.",,,,
bureaucrat,Hivatalnok,"Each night, choose a player (not yourself): their vote counts as 3 votes tomorrow.",The Bureaucrat points to a player. Put the Bureaucrat's '3 votes' reminder by the chosen player's character token.,The Bureaucrat points to a player. Put the Bureaucrat's '3 votes' reminder by the chosen player's character token.,,3 votes
butcher,Hentes,"Each day, after the 1st execution, you may nominate again.",,,,
butler,Komornyik,"Minden éjszaka válassz egy játékost (nem önmagad): holnap csak akkor szavazhatsz, ha ő is szavaz.","A Komornyik rámutat egy játékosra. Jelöld azt a játékost, mint 'Gazda'.","A Komornyik rámutat egy játékosra. Jelöld azt a játékost, mint 'Gazda'.",,Gazda
cannibal,Kannibál,"You have the ability of the recently killed executee. If they are evil, you are poisoned until a good player dies by execution.",,,,"Died today,Poisoned"
cerenovus,Cerenovus,"Minden éjszaka válaszz egy játékos és egy jó karaktert: ő holnap ""őrült"", mint ez a karakter, vagy lehet, hogy ki lesz végezve.","The Cerenovus points to a player, then to a character on their sheet. Wake that player. Show the 'This character selected you' card, then the Cerenovus token. Show the selected character token. If the player is not mad about being that character tomorrow, they can be executed.","The Cerenovus points to a player, then to a character on their sheet. Wake that player. Show the 'This character selected you' card, then the Cerenovus token. Show the selected character token. If the player is not mad about being that character tomorrow, they can be executed.",,Őrült
chambermaid,Szobalány,"Minden éjszaka válassz 2 élő játékost (nem önmagad): megtudod, hogy mennyien ébredtek fel ma éjszaka a saját képességük miatt.","The Chambermaid points to two players. Show the number signal (0, 1, 2, …) for how many of those players wake tonight for their ability.","The Chambermaid points to two players. Show the number signal (0, 1, 2, …) for how many of those players wake tonight for their ability.",,
chef,Séf,"Az első éjszaka megtudod, hogy hány pár gonosz játékos van.","Mutasd az ujjaddal (0,1,2, ...) a szomszédos gonosz játékospárok számát.",,,
choirboy,Kórustag,"If the Demon kills the King, you learn which player is the Demon. [+ the King]",,"If the King was killed by the Demon, wake the Choirboy and point to the Demon player.",,
clockmaker,Órásmester,"Az első éjszaka megtudod, hogy hány lépésre van a Démon a legközelebbi Csatlósától.","Mutasd az ujjaddal (1, 2, 3, stb.) a Démon és a legközelebbi Csatlósa közötti helyek számát.",,,
courtier,Udvaronc,"A játékban egyszer, éjszaka, válassz egy karaktert: részeg lesz 3 éjszakára és 3 napra.","The Courtier either shows a 'no' head signal, or points to a character on the sheet. If the Courtier used their ability: If that character is in play, that player is drunk.","Reduce the remaining number of days the marked player is poisoned. If the Courtier has not yet used their ability: The Courtier either shows a 'no' head signal, or points to a character on the sheet. If the Courtier used their ability: If that character is in play, that player is drunk.",,"Drunk 1,Drunk 2,Drunk 3,No ability"
cultleader,Kultista vezető,"Each night, you become the alignment of an alive neighbour. If all good players choose to join your cult, your team wins.","If the cult leader changed alignment, show them the thumbs up good signal of the thumbs down evil signal accordingly.","If the cult leader changed alignment, show them the thumbs up good signal of the thumbs down evil signal accordingly.",,
damsel,Leány,"All Minions know you are in play. If a Minion publicly guesses you (once), your team loses.","Wake all the Minions, show them the 'This character selected you' card and the Damsel token.","If selected by the Huntsman, wake the Damsel, show 'You are' card and a not-in-play Townsfolk token.",,Guess used
deusexfiasco,Deus ex Fiasco,"Once per game, the Storyteller will make a ""mistake"", correct it and publicly admit to it.",,,,Whoops
deviant,Deviáns,"If you were funny today, you cannot die by exile.",,,,
devilsadvocate,Ördög Ügyvédje,"Minden éjszaka válassz egy élő játékost (másikat, mint az előző éjszaka): ha kivégzik holnap, nem hal meg.",The Devil’s Advocate points to a living player. That player survives execution tomorrow.,"The Devil’s Advocate points to a living player, different from the previous night. That player survives execution tomorrow.",,Survives execution
djinn,Dzsinn,Use the Djinn's special rule. All players know what it is.,,,,
doomsayer,Doomsayer,"If 4 or more players live, each living player may publicly choose (once per game) that a player of their own alignment dies.",,,,
dreamer,Álmodó,"Minden éjszaka válassz egy játékost (nem önmagad vagy egy Utazót): megtudsz 1 jó és 1 gonosz karaktert, amelyik közül 1 helyes.",The Dreamer points to a player. Show 1 good and 1 evil character token; one of these is correct.,The Dreamer points to a player. Show 1 good and 1 evil character token; one of these is correct.,,
drunk,Részeg,"Nem tudod, hogy te vagy a Részeg. Azt hiszed, hogy egy Városlakó vagy, de nem vagy.",,,Részeg,
duchess,Hercegné,"Each day, 3 players may choose to visit you. At night*, each visitor learns how many visitors are evil, but 1 gets false info.",,,,"False Info,Visitor"
empath,Empata,"Minden éjszaka megtudod, hogy a 2 élő szomszédod közül mennyi gonosz.","Show the finger signal (0, 1, 2) for the number of evil alive neighbours of the Empath.","Show the finger signal (0, 1, 2) for the number of evil neighbours.",,
engineer,Mérnök,"Once per game, at night, choose which Minions or which Demon is in play.","The Engineer shows a 'no' head signal, or points to a Demon or points to the relevant number of Minions. If the Engineer chose characters, replace the Demon or Minions with the choices, then wake the relevant players and show them the You are card and the relevant character tokens.","The Engineer shows a 'no' head signal, or points to a Demon or points to the relevant number of Minions. If the Engineer chose characters, replace the Demon or Minions with the choices, then wake the relevant players and show them the 'You are' card and the relevant character tokens.",,No ability
eviltwin,Gonosz Iker,"Te és egy szemben álló játékos ismeritek egymást. Ha a jó játékost kivégzik, gonosz győz. Jó nem nyerhet ha mindketten éltek.",Wake the Evil Twin and their twin. Confirm that they have acknowledged each other. Point to the Evil Twin. Show their Evil Twin token to the twin player. Point to the twin. Show their character token to the Evil Twin player.,,,Twin
exorcist,Ördögűző,"Minden éjszaka* válassz egy játékost (másikat, mint előző éjszaka): ha a Démont választod, megtudja, ki vagy, majd nem ébred ma éjszaka.",,"The Exorcist points to a player, different from the previous night. If that player is the Demon: Wake the Demon. Show the Exorcist token. Point to the Exorcist. The Demon does not act tonight.",,Chosen
fanggu,Fang Gu,"Minden éjszaka* válassz egy játékost, aki meghal. Az első Kívülálló, akit ez megölne, egy gonosz Fang Gu lesz és te halsz meg helyette. [+1 Kívülálló]",,"The Fang Gu points to a player. That player dies. Or, if that player was an Outsider and there are no other Fang Gu in play: The Fang Gu dies instead of the chosen player. The chosen player is now an evil Fang Gu. Wake the new Fang Gu. Show the 'You are' card, then the Fang Gu token. Show the 'You are' card, then the thumb-down 'evil' hand sign.",,"Dead,Once"
farmer,Farmer,"If you die at night, an alive good player becomes a Farmer.",,"If a Farmer died tonight, choose another good player and make them the Farmer. Wake this player, show them the 'You are' card and the Farmer character token.",,
fearmonger,Félelemkeltő,"Each night, choose a player. If you nominate & execute them, their team loses. All players know if you choose a new player.",The Fearmonger points to a player. Place the Fear token next to that player and announce that a new player has been selected with the Fearmonger ability.,"The Fearmonger points to a player. If different from the previous night, place the Fear token next to that player and announce that a new player has been selected with the Fearmonger ability.",,Fear
fibbin,Fibbin,"Once per game, 1 good player might get false information.",,,,Used
fiddler,Hegedűs,"Once per game, the Demon secretly chooses an opposing player: all players choose which of these 2 players win.",,,,
fisherman,Halász,"Once per game, during the day, visit the Storyteller for some advice to help you win.",,,,No ability
flowergirl,Virágáruslány,"Minden éjszaka* megtudod, hogy a Démon szavazott-e ma.",,"Nod 'yes' or shake head 'no' for whether the Demon voted today. Place the 'Demon not voted' marker (remove 'Demon voted', if any).",,"Demon not voted,Demon voted"
fool,Udvari Bolond,"Először amikor meghalnál, nem halsz meg.",,,,No ability
fortuneteller,Jós,"Minden éjszaka válassz 2 játékost: megtudod, hogy köztük van-e a Démon. Van egy jó játékos, akit Démonnak látsz.","The Fortune Teller points to two players. Give the head signal (nod yes, shake no) for whether one of those players is the Demon.","The Fortune Teller points to two players. Show the head signal (nod 'yes', shake 'no') for whether one of those players is the Demon.",,Red herring
gambler,Szerencsejátékos,"Minden éjszaka* válassz egy játékost és tippeld meg a karakterüket: ha rosszul tippelsz, meghalsz.",,"The Gambler points to a player, and a character on their sheet. If incorrect, the Gambler dies.",,Dead
gangster,Gengszter,"Once per day, you may choose to kill an alive neighbour, if your other alive neighbour agrees.",,,,
general,Tábornok,"Each night, you learn which alignment the Storyteller believes is winning: good, evil, or neither.","Show the General thumbs up for good winning, thumbs down for evil winning or thumb to the side for neither.","Show the General thumbs up for good winning, thumbs down for evil winning or thumb to the side for neither.",,
goblin,Goblin,"If you publicly claim to be the Goblin when nominated & are executed that day, your team wins.",,,,Claimed
godfather,Keresztapa,"Az első éjszaka megtudod, melyik Kívülállók vannak játékban. Ha 1 meghalt ma, ma éjszaka válassz egy játékost, aki meghal. [-1 vagy +1 Kívülálló]",Show each of the Outsider tokens in play.,If an Outsider died today: The Godfather points to a player. That player dies.,,"Dead,Died today"
golem,Gólem,"You may only nominate once per game. When you do, if the nominee is not the Demon, they die.",,,,Can not nominate
goon,Fajankó,"Minden éjszaka az első játékos, aki a képességével téged választott, részeg lesz alkonyig. Az ő csapatába tartozol innen.",,,,Drunk
gossip,Pletykás,"Minden nap tehetsz egy nyilvános állítást. Ha igaz volt, ma éjszaka meghal egy játékos.",,If the Gossip’s public statement was true: Choose a player not protected from dying tonight. That player dies.,,Dead
grandmother,Nagymama,"Az első éjszaka megtudod egy jó játékos karakterét. Ha a Démon megöli őt, te is meghalsz.",Show the marked character token. Point to the marked player.,If the Grandmother’s grandchild was killed by the Demon tonight: The Grandmother dies.,,Grandchild
gunslinger,Pisztolyhős,"Each day, after the 1st vote has been tallied, you may choose a player that voted: they die.",,,,
harlot,Szajha,"Each night*, choose a living player: if they agree, you learn their character, but you both might die.",,"The Harlot points at any player. Then, put the Harlot to sleep. Wake the chosen player, show them the 'This character selected you' token, then the Harlot token. That player either nods their head yes or shakes their head no. If they nodded their head yes, wake the Harlot and show them the chosen player's character token. Then, you may decide that both players die.",,Dead
hellslibrarian,A pokol könyvtárosa,Something bad might happen to whoever talks when the Storyteller has asked for silence.,,,,Something Bad
heretic,Eretnek,"Whoever wins, loses & whoever loses, wins, even if you are dead.",,,,
huntsman,Vadász,"Once per game, at night, choose a living player: the Damsel, if chosen, becomes a not-in-play Townsfolk. [+the Damsel]","The Huntsman shakes their head 'no' or points to a player. If they point to the Damsel, wake that player, show the 'You are' card and a not-in-play character token.","The Huntsman shakes their head 'no' or points to a player. If they point to the Damsel, wake that player, show the 'You are' card and a not-in-play character token.",,No ability
imp,Imp,"Minden éjszaka* válassz egy játékost, aki meghal. Ha magadat ölöd meg így, egy Csatlós lesz az Imp.",,"The Imp points to a player. That player dies. If the Imp chose themselves: Replace the character of 1 alive minion with a spare Imp token. Show the 'You are' card, then the Imp token.",,Dead
innkeeper,Fogadós,"Minden éjszaka* válassz 2 játékost: ma éjszaka nem halhatnak meg, de egyikük részeg alkonyig.",,The previously protected and drunk players lose those markers. The Innkeeper points to two players. Those players are protected. One is drunk.,,"Drunk,Protected"
investigator,Nyomozó,"Az első éjszaka megtudod, hogy 2 játékosból 1 egy adott Csatlós.","Show the character token of a Minion in play. Point to two players, one of which is that character.",,,"Minion,Wrong"
judge,Bíró,"Once per game, if another player nominated, you may choose to force the current execution to pass or fail.",,,,No ability
juggler,Zsonglőr,"Az első napodon nyílvánosan tippeld meg maximum 5 játékos karakterét. Azon az éjszakán megtudod, hogy mennyi volt helyes.",,"If today was the Juggler’s first day: Show the hand signal for the number (0, 1, 2, etc.) of 'Correct' markers. Remove markers.",,Correct
king,Király,"Each night, if the dead outnumber the living, you learn 1 alive character. The Demon knows who you are.","Wake the Demon, show them the 'This character selected you' card, show the King token and point to the King player.","If there are more dead than living, show the King a character token of a living player.",,
klutz,Balfácán,"Amikor megtudod, hogy meghaltál, nyílvánosan válassz 1 élő játékost: ha gonosz, a csapatod veszít.",,,,
legion,Légiós,"Each night*, a player might die. Executions fail if only evil voted. You register as a Minion too. [Most players are Legion]",,"Choose a player, that player dies.",,"About to die,Dead"
leviathan,Leviatán,"If more than 1 good player is executed, you win. All players know you are in play. After day 5, evil wins.",Place the Leviathan 'Day 1' marker. Announce 'The Leviathan is in play; this is Day 1.',Change the Leviathan Day reminder for the next day.,,"Day 1,Day 2,Day 3,Day 4,Day 5,Good player executed"
librarian,Könyvtáros,"Az első éjszaka megtudod, hogy 2 játékosból 1 egy adott Kívülálló (Vagy hogy 0 van játékban.)","Show the character token of an Outsider in play. Point to two players, one of which is that character.",,,"Outsider,Wrong"
lilmonsta,Lil' Monsta,"Each night, Minions choose who babysits Lil' Monsta's token & ""is the Demon"". A player dies each night*. [+1 Minion]","Wake all Minions together, allow them to vote by pointing at who they want to babysit Lil' Monsta.","Wake all Minions together, allow them to vote by pointing at who they want to babysit Lil' Monsta. Choose a player, that player dies.","Dead,Is the Demon",
lleech,Lleech,"Each night*, choose a player: they die. You start by choosing an alive player: they are poisoned - you die if & only if they die.",The Lleech points to a player. Place the Poisoned reminder token.,The Lleech points to a player. That player dies.,,"Dead,Poisoned"
lunatic,Holdkóros,"Az hiszed, hogy te vagy a Démon, de nem vagy az. A Démon tudja, hogy ki vagy és hogy kit válsztasz éjszaka.","If 7 or more players: Show the Lunatic a number of arbitrary 'Minions', players equal to the number of Minions in play. Show 3 character tokens of arbitrary good characters. If the token received by the Lunatic is a Demon that would wake tonight: Allow the Lunatic to do the Demon actions. Place their 'attack' markers. Wake the Demon. Show the Demon’s real character token. Show them the Lunatic player. If the Lunatic attacked players: Show the real demon each marked player. Remove any Lunatic 'attack' markers.","Allow the Lunatic to do the actions of the Demon. Place their 'attack' markers. If the Lunatic selected players: Wake the Demon. Show the 'attack' marker, then point to each marked player. Remove any Lunatic 'attack' markers.",,"Attack 1,Attack 2,Attack 3"
lycanthrope,Farkasember,"Each night*, choose a living player: if good, they die, but they are the only player that can die tonight.",,"The Lycanthrope points to a living player: if good, they die and no one else can die tonight.",,Dead
magician,Bűvész,The Demon thinks you are a Minion. Minions think you are a Demon.,,,,
marionette,Marionett,You think you are a good character but you are not. The Demon knows who you are. [You neighbour the Demon],Select one of the good players next to the Demon and place the Is the Marionette reminder token. Wake the Demon and show them the Marionette.,,Is the Marionette,
mastermind,Lángész,"Ha a Démon meghal kivégzés által (véget vetve a játéknak), játszatok még 1 napig. Ha ekkor kivégeznek egy játékost, veszít a csapata.",,,,
mathematician,Matematikus,"Minden éjszaka megtudod, hány játékos képessége működött rendellenesen (hajnal óta) egy másik karakter képessége miatt.","Show the hand signal for the number (0, 1, 2, etc.) of players whose ability malfunctioned due to other abilities.","Show the hand signal for the number (0, 1, 2, etc.) of players whose ability malfunctioned due to other abilities.",,Abnormal
matron,Matróna,"Each day, you may choose up to 3 sets of 2 players to swap seats. Players may not leave their seats to talk in private.",,,,
mayor,Polgármester,"Ha csak 3 játékos él és nincs kivégzés, nyer a csapatod. Ha éjszaka meghalsz, egy másik játékos halhat meg helyetted.",,,,
mezepheles,Mezepheles,You start knowing a secret word. The 1st good player to say this word becomes evil that night.,Show the Mezepheles their secret word.,Wake the 1st good player that said the Mezepheles' secret word and show them the 'You are' card and the thumbs down evil signal.,,"No ability,Turns evil"
minstrel,Trubadúr,"Amikor egy Csatlós kivégzés által meghal, minden másik játékos (kivéve Utazók) részeg holnap alkonyig.",,,,Everyone drunk
monk,Szerzetes,Minden éjszaka* válassz egy játékost (nem önmagad): ma éjszaka biztonságban van a Démonnal szemben.,,The previously protected player is no longer protected. The Monk points to a player not themself. Mark that player 'Protected'.,,Protected
moonchild,Hold Gyermek,"Amikor megtudod, hogy meghaltál, nyilvánosan válassz 1 élő játékost. Ma éjszaka meghal, ha jó játékos volt.",,"If the Moonchild used their ability to target a player today: If that player is good, they die.",,Dead
mutant,Mutáns,"Ha ""őrült"" vagy, mint egy Kívülálló, lehet hogy kivégeznek.",,,,
nightwatchman,Éjjeli őr,"Once per game, at night, choose a player: they learn who you are.","The Nightwatchman may point to a player. Wake that player, show the 'This character selected you' card and the Nightwatchman token, then point to the Nightwatchman player.","The Nightwatchman may point to a player. Wake that player, show the 'This character selected you' card and the Nightwatchman token, then point to the Nightwatchman player.",,No ability
noble,Nemes,"You start knowing 3 players, 1 and only 1 of which is evil.","Point to 3 players including one evil player, in no particular order.",,,Seen
nodashii,No Dashii,"Minden éjszaka* válassz egy játékost, aki meghal. A 2 Városlakó szomszédod mérgezett.",,The No Dashii points to a player. That player dies.,,"Dead,Poisoned"
oracle,Orákulum,"Minden éjszaka megtudod, hány halott játékos gonosz.",,"Show the hand signal for the number (0, 1, 2, etc.) of dead evil players.",,
pacifist,Pacifista,"Kivégzet jó játékosok lehet, hogy nem halnak meg.",,,,
philosopher,Filozófus,"A játékban egyszer, éjszaka, válassz egy jó karaktert: megkapod a képességét. Ha ez a karakter játékban van, részeg lesz.","The Philosopher either shows a 'no' head signal, or points to a good character on their sheet. If they chose a character: Swap the out-of-play character token with the Philosopher token. Or, if the character is in play, place the drunk marker by that player and the Not the Philosopher token by the Philosopher.","If the Philosopher has not used their ability: the Philosopher either shows a 'no' head signal, or points to a good character on their sheet. If they chose a character: Swap the out-of-play character token with the Philosopher token. Or, if the character is in play, place the drunk marker by that player and the Not the Philosopher token by the Philosopher.","Drunk,Is the Philosopher",
pithag,Banya,"Each night*, choose a player & a character they become (if not-in-play). If a Demon is made, deaths tonight are arbitrary. Minden éjszaka* válassz egy játékost és egy egy karaktert, amivé válnak (ha még nincs játékban). Ha egy Démon keletkezik, ma éjszaka a halálok tetszőlegesek.",,"The Pit-Hag points to a player and a character on the sheet. If this character is not in play, wake that player and show them the 'You are' card and the relevant character token. If the character is in play, nothing happens.",,
pixie,Tündér,"You start knowing 1 in-play Townsfolk. If you were mad that you were this character, you gain their ability when they die.",Show the Pixie 1 in-play Townsfolk character token.,,,"Has ability,Mad"
po,Po,"Minden éjszaka* választhatsz egy játékost, aki meghal. Ha legutóbb nem választottál senkit, ma éjszaka 3 játékost válassz.",,"If the Po chose no-one the previous night: The Po points to three players. Otherwise: The Po either shows the 'no' head signal , or points to a player. Chosen players die",,"3 attacks,Dead"
poisoner,Méregkeverő,Minden éjszaka válassz egy játékost: mérgezett lesz ma éjszaka és holnap.,The Poisoner points to a player. That player is poisoned.,The previously poisoned player is no longer poisoned. The Poisoner points to a player. That player is poisoned.,,Poisoned
politician,Politikus,"If you were the player most responsible for your team losing, you change alignment & win, even if dead.",,,,
poppygrower,Máktermelő,"Minions & Demons do not know each other. If you die, they learn who each other are that night.",Do not inform the Demon/Minions who each other are,"If the Poppy Grower has died, show the Minions/Demon who each other are.",,Evil wakes
preacher,Prédikátor,"Each night, choose a player: a Minion, if chosen, learns this. All chosen Minions have no ability.","The Preacher chooses a player. If a Minion is chosen, wake the Minion and show the 'This character selected you' card and then the Preacher token.","The Preacher chooses a player. If a Minion is chosen, wake the Minion and show the 'This character selected you' card and then the Preacher token.",,At a sermon
professor,Professzor,"A játékban egyszer, éjszaka*, válassz egy halott játékost: ha Városlakó, akkor feléled.",,"If the Professor has not used their ability: The Professor either shakes their head no, or points to a player. If that player is a Townsfolk, they are now alive.",,"Alive,No ability"
psychopath,Pszichopata,"Each day, before nominations, you may publicly choose a player: they die. If executed, you only die if you lose roshambo.",,,,
pukka,Pukka,"Minden éjszaka válassz egy játékost, aki mérgezett lesz. A korábban megmérgezett játékos meghal és egészséges lesz.",The Pukka points to a player. That player is poisoned.,The Pukka points to a player. That player is poisoned. The previously poisoned player dies.,,"Dead,Poisoned"
puzzlemaster,Puzzlemaster,"1 player is drunk, even if you die. If you guess (once) who it is, learn the Demon player, but guess wrong & get false info.",,,,"Drunk,Guess used"
ravenkeeper,Hollótartó,"Ha meghalsz éjszaka, felkelsz, hogy egy játékost válassz: megtudod a karakterüket.",,If the Ravenkeeper died tonight: The Ravenkeeper points to a player. Show that player’s character token.,,
recluse,Remete,"Gonosznak és Csatlósnak vagy Démonnak láthatnak téged, még ha halott is vagy.",,,,
revolutionary,Forradalmár,"2 neighboring players are known to be the same alignment. Once per game, one of them registers falsely",,,,Register Falsely?
riot,Lázadó,"Nominees die, but may nominate again immediately (on day 3, they must). After day 3, evil wins. [All Minions are Riot]",,,,
sage,Bölcs,"Ha a Démon megöl, megtudod, hogy 2 játékos közül az egyik az.",,"If the Sage was killed by a Demon: Point to two players, one of which is that Demon.",,
sailor,Tengerész,Minden éjszaka válassz egy élő játékost: vagy te vagy ő részeg alkonyig. Nem halhatsz meg.,"The Sailor points to a living player. Either the Sailor, or the chosen player, is drunk.","The previously drunk player is no longer drunk. The Sailor points to a living player. Either the Sailor, or the chosen player, is drunk.",,Drunk
saint,Szent,"Ha kivégzés által halsz meg, a csapatod veszít.",,,,
savant,Tudós,"Minden nap meglátogathatod a Mesélőt, hogy megtudj 2 dolgot privátban: 1 igaz és 1 hamis.",,,,
scapegoat,Bűnbak,"If a player of your alignment is executed, you might be executed instead.",,,,
scarletwoman,Skarlát Nő,"Ha 5 vagy több játékos van életben és a Démon meghal, te leszel a Démon. (Utazók nem számítanak)",,"If the Scarlet Woman became the Demon today: Show the 'You are' card, then the demon token.",,Demon
seamstress,Varrónő,"A játékban egyszer, éjszaka, válassz 2 játékost (nem önmagad): megtudod, hogy megeggyező csapadban vannak-e.","The Seamstress either shows a 'no' head signal, or points to two other players. If the Seamstress chose players , nod 'yes' or shake 'no' for whether they are of same alignment.","If the Seamstress has not yet used their ability: the Seamstress either shows a 'no' head signal, or points to two other players. If the Seamstress chose players , nod 'yes' or shake 'no' for whether they are of same alignment.",,No ability
sentinel,Őrszem,There might be 1 extra or 1 fewer Outsider in-play.,,,,
shabaloth,Shabaloth,"Minden éjszaka* válassz 2 játékost, akik meghalnak. Egy halott játékost lehet, hogy visszaöklendezel, akit előző este választottál.",,One player that the Shabaloth chose the previous night might be resurrected. The Shabaloth points to two players. Those players die.,,"Alive,Dead"
slayer,Gyilkos,"A játékban egyszer, napközben, nyilvánosan válassz egy játékost: ha ő a Démon, meghal.",,,,No ability
snakecharmer,Kígyóbűvölő,"Minden éjszaka, válassz egy élő játékost: a választott Démon karaktert és csapatot cserél veled és innentől mérgezett.",The Snake Charmer points to a player. If that player is the Demon: swap the Demon and Snake Charmer character and alignments. Wake each player to inform them of their new role and alignment. The new Snake Charmer is poisoned.,The Snake Charmer points to a player. If that player is the Demon: swap the Demon and Snake Charmer character and alignments. Wake each player to inform them of their new role and alignment. The new Snake Charmer is poisoned.,,Poisoned
snitch,Spicli,Minions start knowing 3 not-in-play characters.,After Minion info wake each Minion and show them three not-in-play character tokens. These may be the same or different to each other and the ones shown to the Demon.,,,
soldier,Katona,Biztonságban vagy a Démontól,,,,
spiritofivory,Elefántcsont szelleme,There can't be more than 1 extra evil player.,,,,No extra evil
spy,Kém,"Minden éjszaka megnézheted a Varázskönyvet. Jónak és Városlakónak vagy Kívülállónak láthatnak téged, még ha halott is vagy.",Show the Grimoire to the Spy for as long as they need.,Show the Grimoire to the Spy for as long as they need.,,
stormcatcher,Viharfogó,"Name a good character. If in play, they can only die by execution, but evil players learn which player it is.",,,,Safe
sweetheart,Édesem,"Amikortól meghalsz, 1 játékos részeg.",,Choose a player that is drunk.,,Drunk
tealady,Teáshölgy,"Ha mindkét élő szomszédod jó, nem halhatnak meg.",,,,Can not die
