id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
barber,Barbeiro,"Se você morrer, esta noite o Demônio pode escolher dois jogadores (exceto outro Demônio): os alvos trocam de personagens entre si.",,Se o Barbeiro morreu hoje: Acorde o Demônio. Mostre o token 'Você foi alvo desta habilidade' e o token do Barbeiro. O Demônio pode recusar usar a habilidade do Barbeiro ou escolher 2 jogadores que não sejam Demônio. Se ele escolher jogadores: Troque as fichas de personagem dos alvos. Acorde cada jogador escolhido. Informe-os quais são seus novos personagens.,,Cortes de Cabelo hoje
barista,Barista,"A cada noite, até o anoitecer, 1) um jogador fica sóbrio, desenvenenado e ganha informações verdadeiras, or 2) a habilidade de um jogador funciona 2x. O jogador correspondente sabe o efeito.","Escolha um jogador, acorde-o e mostre-o qual poder do Barista o está afetando (1 ou 2).","Escolha um jogador, acorde-o e mostre-o qual poder do Barista o está afetando (1 ou 2).",,"Habilidade 2x,Sóbrio e Desenvenenado"
baron,Barão,Há Forasteiros adicionais em jogo. [+2 Forasteiros],,,,
beggar,Pedinte,"Você precisa de um token de voto para votar. Jogadores mortos podem escolher doar os deles a você. Caso façam, você vê o alinhamento deles.",,,,
bishop,Bispo,Apenas o Narrador pode nomear. Ao menos 1 oponente deve ser nomeado a cada dia.,,,,"Nomear bom,Nomear mau"
bonecollector,Coletor de Ossos,"Uma vez por jogo, à noite, escolha um jogador morto: o alvo recupera a habilidade até o anoitecer.",,"O Coletor de Ossos pode sinalizar 'não' com a cabeça ou apontar para um jogador morto. Se apontar para um jogador morto, marque o alvo com o token 'Tem habilidade' e marque o Coletor de Ossos com o token 'Sem habilidade'.",,"Sem habilidade,Tem habilidade"
boomdandy,Lorde Bomber,"Se você for executado, todos morrem, exceto 3 jogadores. 1 minuto depois, o jogador que estiver sendo apontado pelo maior número de jogadores morre.",,,,
bountyhunter,Caçador de Recompensas,"Você começa o jogo sabendo que 1 jogador específico é mau. Se esse jogador do morrer, você descobre outro nesta noite. [1 Cidadão é mau]","Antes da partida começar, escolha um cidadão para ser mau. Esvolha um dos jogadores maus para ser Caçador de Recompensas. Informe ao Cidadão mau sobre o allinhamento dele no início da primeira noite. Acorde o Caçador de Recompensas e aponte para o jogador marcado como alvo.","Cado o alvo do Caçador de Recompensas esteja morto ou tenha se tornado bom, mude o alvo para outro jogador mau, acorde o Caçador de Recompensas e aponte para o novo alvo.",,Alvo
buddhist,Budista,"Durante os primeiros 2 minutos do dia, jogadores veteranos não podem falar.",,,,
bureaucrat,Burocrata,"A cada noite, escolha um jogador (exceto você): o voto do alvo vale por 3 amanhã.",O Burocrata aponta para um jogador. Marque o alvo com o token '3 votos'.,O Burocrata aponta para um jogador. Marque o alvo com o token '3 votos'.,,3 votos
butcher,Açougueiro,"A cada dia, depois da 1ª execução, você pode nomear novamente.",,,,
butler,Mordomo,"A cada noite, escolha um jogador (exceto você): amanhã, você só poderá votar enquanto o alvo estiver votando também.",O Mordomo aponta para um jogador. Marque esse jogador como 'Mestre'.,O Mordomo aponta para um jogador. Marque esse jogador como 'Mestre'.,,Mestre
cannibal,Canibal,"Você tem a habilidade do jogador executado mais recente. Se o mesmo for mau, você está envenenado até um jogador bom ser executado.",,,,"Envenenado,Habilidade adquirida"
cerenovus,Cerenovus,"A cada Noite, escolha um personagem bom e um jogador: o alvo deve alucinar ser esse personagem amanhã, ou pode ser executado.","O Cerenovus escolhe um jogador e um personagem bom. (lembrete) Coloque o Cerenovus para dormir. Acorde o alvo. Mostre o token 'Você foi alvo desta habilidade', o token do Cerenovus e o token do personagem escolhido.","O Cerenovus escolhe um jogador e um personagem bom. (lembrete) Coloque o Cerenovus para dormir. Acorde o alvo. Mostre o token 'Você foi alvo desta habilidade', o token do Cerenovus e o token do personagem escolhido.",,Alucinando
chambermaid,Camareira,"A cada noite, escolha 2 jogadores vivos (exceto você): você descobre quantos acordaram esta noite pelas próprias habilidades.",A Camareira aponta para dois jogadores vivos. Mostre com os dedos o número que indica quantos desses dois acordaram esta noite pelas próprias habilidades.,A Camareira aponta para dois jogadores vivos. Mostre com os dedos o número que indica quantos desses dois acordaram esta noite pelas próprias habilidades.,,
chef,Chef,Você começa vendo quantos pares de jogadores maus vizinhos existem.,"Com os dedos, mostre o número correspondente à quantidade de pares de jogadores maus vizinhos.",,,
choirboy,Coroinha,"Se o Demônio matar o Rei, você vê qual jogador é o Demônio. [+Rei]",,"Se o Rei foi morto pelo Demônio, acorde o Coroinha e aponte para o jogador que é o Demônio.",,
clockmaker,Relojoeiro,Você começa sabendo a quantos passos o Demônio está do seu Lacaios mais próximo.,Mostre o número com os dedos.,,,
courtier,Cortesão,"Uma vez por jogo, à noite, escolha um personagem: ele fica bêbado por 3 noites e 3 dias.","O Cortesão pode sinalizar 'não' com a cabeça, ou apontar para um personagem na ficha. Se o Cortesão usou a habilidade, e o personagem estiver em jogo, o alvo fica bêbado.","Reduza a quantidade de dias restantes do jogador bêbado. Se o Cortesão ainda não usou a habilidade: O Cortesão pode sinalizar 'não' com a cabeça, ou apontar para um personagem na ficha. Se o Cortesão usou a habilidade, e o personagem estiver em jogo, o alvo fica bêbado.",,"Bêbado 1,Bêbado 2,Bêbado 3,Sem habilidade"
cultleader,Líder da Seita,"A cada noite, o seu alinhamento será igual ao de um de seus vizinhos vivos. Se todos os jogadores do bem aderirem à seita, seu time vence.","Escolha um vizinho vivo do Líder da Seita, O alinhamento do Líder da Seita agora é igual ao do vizinho escolhido. Se o Líder da Seita mudou o seu alinhamento, acorde-o e informe-o sobre o alinhamento atual dele.","Escolha um vizinho vivo do Líder da Seita, O alinhamento do Líder da Seita agora é igual ao do vizinho escolhido. Se o Líder da Seita mudou o seu alinhamento, acorde-o e informe-o sobre o alinhamento atual dele.",,
damsel,Donzela,"Todos os Lacaios sabem que você está em jogo. Se um Lacaio advinhar quem você é publicamente (uma chance), seu time perde.","Acorde todos os Lacaios, mostre o token 'Este personagem está em jogo' e o token da Donzela.","Se a Donzela foi escolhida pelo Caçador, acorde-a e mostre o token 'Você é' e o token de um Cidadão de fora do jogo.",,Chance usada
deusexfiasco,Deus ex Fiasco,"Once per game, the Storyteller will make a ""mistake"", correct it and publicly admit to it.",,,,Whoops
deviant,Divergente,"Se você foi divertido hoje, não morrerá se for exilado.",,,,
devilsadvocate,Advogado do Diabo,"A cada noite, escolha um jogador vivo(diferente doalvo da noite anterior): se o alvo for executado amanhã, não morre.",O Advogado do Diabo aponta para um jogador vivo: o alvo sobrevive à execução amanhã.,"O Advogado do Diabo aponta para um jogador vivo, diferente do alvo da noite anterior: Esse jogador sobrevive à execução amanhã.",,Sobrevive à execução
djinn,Djinn,Use a regra especial do Djinn (jinx). Todos sabem qual é.,,,,
doomsayer,Agoureiro,"Se 4 ou mais jogadores estiverm vivos, cada jogador vivo pode (uma vez por jogo) pedir que um jogador do mesmo alinhamento morra.",,,,
dreamer,Sonhador,"A cada noite, escolha um jogador (exceto você ou Viajantes): você vê 2 personagens (um bom e um mal). Um destes é o do alvo.","O Sonhador escolhe um jogador. Mostre 1 personagem bom e 1 mau, sendo 1 deles o personagem do alvo.","O Sonhador escolhe um jogador. Mostre 1 personagem bom e 1 mau, sendo 1 deles o personagem do alvo.",,
drunk,Bêbado,"Você não sabe que é o Bêbado. Você acha que é um Cidadão, mas não é.",,,Bêbado,
duchess,Duquesa,"A cada dia, 3 jogadores podem escolher visitar você. À noite*, cada visitante vê quantos dos visitantes são maus, mas um deles recebe informação falsa.",,,,"False Info,Visitor"
empath,Empático,"A cada noite, você vê quantos de seus 2 vizinhos vivos são maus.","Com os dedos, mostre o número correspondente à quantidade de vizinhos maus vivos do Empático.","Com os dedos, mostre o número correspondente à quantidade de vizinhos maus vivos do Empático.",,
engineer,Engenheiro,"Uma vez por jogo, à noite, você pode decidir quais Lacaios ou qual Demônio está em jogo.","O Engenheiro sinaliza 'não' com a cabeça, ou aponta na ficha de personagens para um Demônio ou para uma quantidade de Lacaios (conforme o número de jogadores). Se o Engenheiro fizer isso, troque os personagens, conforme escolhido, e acorde os jogadores correspondentes para informá-los sobre a mudança.","Se o Engenheiro ainda não usou a habilidade, o Engenheiro sinaliza 'não' com a cabeça, ou aponta na ficha de personagens para um Demônio ou para uma quantidade de Lacaios (conforme o número de jogadores). Se o Engenheiro fizer isso, troque os personagens, conforme escolhido, e acorde os jogadores correspondentes para informá-los sobre a mudança.",,Sem habilidade
eviltwin,Gêmea Má,"Você e um oponente sabem o personagem um do outro. Se o jogador do bem for executado, o Mal vence. O Bem não pode vencer enquanto ambos viverem.",Acorde as gêmeas. Deixe que façam contato visual. Mostre io token de personagem da Gêmea Má para sua gêmea e vice-versa.,,,Gêmea
exorcist,Exorcista,"A cada noite*, escolha um jogador (exceto o alvo da noite anterior): o Demônio, se escolhido, descobre quem você é e não age esta noite.",,O Exorcista aponta para um jogador (diferente do escolhido na noite anterior). Se esse jogador é o Demônio: acorde o Demônio. Mostre o token de personagem do Exorcista. Aponte para o jogador Exorcista. O Demônio não age esta noite.,,Escolhido
fanggu,Fang Gu,"A cada noite*, você escolhe um jogador: o alvo morre. O primeiro Forasteiro a ser morto assim, torna-se um Fang Gu mau e você morre em vez do alvo. [+1 Forasteiro]",,"O Fang Gu escolhe um jogador. O alvo morre. Ou, se esse jogador for o Primeiro Forasteiro escolhido por um Fang Gu no Jogo: • O Fang Gu morre em vez do alvo. O alvo agora é um Fang Gu mau. • Acorde o novo Fang Gu. Informe-o que ele é um Fang Gu mau. Esta troca não poderá mais acontecer durante este jogo.",,Morto
farmer,Fazendeiro,"Se você morrer à noite, um jogador bom vivo se torna m Fazendeiro.",,"Se um Fazendeiro morreu esta noite, escolha outro jogador bom, transforme-o em Fazendeiro, acorde-o e informe-o sobre a mudança.",,
fearmonger,Intimidador,"A cada noite, escolha um jogador. Se você nomeá-lo e executá-lo, o time do alvo perde. Todos sabem quando você escolhe um alvo diferente.",O Intimidador aponta para um jogador. Marque o alvo com o lembrete 'Medo' e anuncie que um jogador foi alvo da habilidade do Intimidador.,"O Intimidador aponta para um jogador. Marque o alvo com o lembrete 'Medo'. Se o alvo for diferente o escolhido na noite anterior, anuncie que um novo jogador foi alvo da habilidade do Intimidador.",,Medo
fibbin,Mentiroso,"Uma vez por jogo, 1 jogador bom pode receber informações falsas.",,,,Used
fiddler,Violinista,"Uma vez por jogo,o Demônio escolhe secretamente um oponente: todos votam para decidir qual dos 2 vence.",,,,
fisherman,Pescador,"Uma vez por jogo, durante o dia, visite o Narrador para obter conselhos de como vencer.",,,,Sem habilidade
flowergirl,Florista,"A cada noite*, você descobre se um Demônio votou hoje.",,"Sinalize 'sim' ou 'não' com a cabeça para indicar se o Demônio votou. Coloque o lembrete 'Demônio não votou' (remova 'Demônio votou', se for o caso).",,"Demônio não votou,Demônio votou"
fool,Bobo,"Na 1ª vez que você morreria, você não morre.",,,,Sem habilidade
fortuneteller,Vidente,"A cada noite, escolha 2 jogadores: você vê se algum dos alvos é um Demônio. Há um jogador bom que sempre registrado como Demônio para você.","A Vidente, aponta para dois jogadores. Com a cabeça, sinalize 'sim' ou 'não' para responder se algum dos alvos é um Demônio (ou o jogador marcado como 'Alarme Falso').","A Vidente, aponta para dois jogadores. Com a cabeça, sinalize 'sim' ou 'não' para responder se algum dos alvos é um Demônio (ou o jogador marcado como 'Alarme Falso').",,Alarme Falso
gambler,Apostador,"A cada noite*, escolha um jogador e tente adivinhar o personagem do alvo: se errar, você morre.",,"O Apostador aponta para um jogador e para um personagem na ficha. Se o personagem não corresponder ao jogador escolhido, o Apostador morre.",,Morto
gangster,Gangster,"Uma vez por dia , você pode escolher matar um vizinho vivo, desde que o outro vizinho vivo concorde.",,,,
general,General,"A cada noite, você descobre qual time o narrador acredita que está vencendo: Bem, Mal ou nenhum.","Informe ao General qual time você acha que está vencendo usando seu polegar: Bem (polegar para cima), Mal (polegar para baixo) ou nenhum (polegar para o lado).","Informe ao General qual time você acha que está vencendo usando seu polegar: Bem (polegar para cima), Mal (polegar para baixo) ou nenhum (polegar para o lado).",,
goblin,Goblin,"Quando nomeado, você pode publicamente alegar ser o Goblin: Se for executado naquele dia, seu time vence.",,,,Alegou hoje
godfather,Chefe da Máfia,"Você começa sabendo quais Forasteiros estão em jogo. Se um Forasteiro morreu durante o dia, escolha um jogador esta noite: o alvo morre. [−1 ou +1 Forasteiro]",Mostre cada token de Forasteiro em jogo.,Se um Forasteiro morreu hoje durante o dia: O Chefe da Máfia aponta para um jogador. Esse jogador morre.,,"Morreu de dia,Morto"
golem,Golem,"Você só pode nomear uma vez por jogo. Quando o fizer, o nomeado morre se não for o Demônio.",,,,Não pode nomear
goon,Capanga,"A cada noite, o 1º jogador que escolher você com a própria habilidade fica bêbado até o anoitecer. Você passa a a ter o mesmo alinhamento que este jogador.",,,,Bêbado
gossip,Fofoqueiro,"A cada dia, você pode fazer uma alegação publicamente. À noite, se a alegação era verdadeira, um jogador morre.",,Se a alegação pública do Fofoqueiro era verdadeira: mate um jogador,,Morto
grandmother,Vovó,"Você começa sabendo o personagem de um jogador bom. Se o Demônio matá-lo, você também morre.",Mostre o token de personagem do jogador marcado como 'Neto'. Aponte para o jogador marcado.,Se o 'Neto' da Vovó foi morto pelo Demônio esta noite: A Vovó morre.,,Neto
gunslinger,Pistoleiro,"A cada dia, após a 1ª contagem de votos, você pode escolher um jogador que votou: o alvo morre.",,,,
harlot,Meretriz,"A cada noite*, escolha um jogador vivo: se o alvo concordar, você aquele .",,"A Meretriz aponta para um jogador. Adormeça a Meretriz e acorde o alvo. Mostre o token 'Você foi alvo desta habilidade' e o token da Meretriz. O jogar pode sinalizar 'sim' ou 'não' com a cabeça. Se o alvo sinalizou 'sim', Acorde a Meretriz e mostre o token de personagem do alvo. Então decida se ambos morrem.",,Morto
hellslibrarian,Bibliotecário do Inferno,Algo ruim pode acontecer com quem falar quando o Narrador pedir silêncio.,,,,Something Bad
heretic,Herege,"Quem vence perde e quem perde ganha, mesmo se você estiver morto.",,,,
huntsman,Caçador,"Uma vez por jogo, à noite, escolha um jogador vivo. O alvo, se for a Donzela se torna um Cidadão de fora do jogo. [+Donzela]","O Caçador sinaliza 'não' com a cabeça, ou aponta para um jogador. Se apontar para a Donzela, mude o personagem do alvo para um Cidadão que não esteja em jogo. Avise o alvo sobre a troca.","O Caçador sinaliza 'não' com a cabeça, ou aponta para um jogador. Se apontar para a Donzela, mude o personagem do alvo para um Cidadão que não esteja em jogo. Avise o alvo sobre a troca.",,Sem habilidade
imp,Capeta,"A cada noite*, escolha um jogador: o alvo morre. Se você escolher a si mesmo e morrer, um Lacaio se torna um Capeta.",,"O Capeta aponta para um jogador. O alvo morre. Se o alvo morto for o Capeta, Troque o token de personagem de um dos Lacaios por um token extra de Capeta. Acorde o ex-Lacaio e avise-o sobre a mudança de personagem.",,Morto
innkeeper,Estalajadeiro,"A cada noite*, escolha 2 jogadores: os alvos não podem morrer esta noite, mas um deles fica bêbado até o anoitecer.",,Remova os tokens de 'Protegido' e 'Bêbado'. O Estalajadeiro aponta 2 jogadores. Os alvos ficam protegidos da morte esta noite.Escolha um para marcar com o lembrete 'Bêbado'.,,"Bêbado,Protegido"
investigator,Investigador,Você começa sabendo que 1 dentre 2 jogadores é um Lacaio específico.,"Mostre o token de um Lacaio em jogo. Aponte 2 jogadores, um destes deve ser o Lacaio mostrado.",,,"Errado,Lacaio"
judge,Juíz,"Uma vez por jogo, se outro jogador nomear, você pode forçar essa execução ou impedí-la",,,,Sem habilidade
juggler,Malabarista,"Em seu primeiro dia, você pode tentar adivinhar publicamente os personagens de até 5 jogadores. Á noite, você descobre quantos você acertou.",,Se hoje foi o primeiro dia do Malabarista e este usou sua habilidade:Mostre com os dedos o número de acertos.,,Correto
king,Rei,"A cada noite, se os mortos são maioria, você vê um personagem vivo. O Demôno sabe quem você é.","Acorde o Demônio, mostre o token do Rei e aponte para o jogador correspondente.","Se a maioria dos jogadores está morta, mostre oao rei o token de um personagem vivo.",,
klutz,Desastrado,"Quando sua morte for declarada, escolha publicamente um jogador vivo: se o alvo for mau, seu time perde.",,,,
legion,Legião,"A cada noite*, um jogador pode morrer. Execuções irão falhar se apenas jogadores maus votarem. Você também é registrado como Lacaio. [Maioria dos jogadores é Legião]",Informe a todos os jogadores que sejam Legião quem são os outros Legião. Você decide quantos e quais Legião recebem blefes.,"Se ao menos um membro da Legião estiver sóbrio, escolha um jogador, esse jogador morre.",,"Morto,Prestes a morrer"
leviathan,Leviatã,"Se mais de um jogador bom for executado, o Mal vence. Todos sabem que você está emjogo. Após o dia 5, o Mal vence.",Coloque o lembrete 'Dia 1'. Anuncie ao amanhecer: “O Leviatã está em jogo; este é o primeiro dia ”.,"Coloque o lembrete com o número do dia que irá amanhecer. Se ainda não anunciou que o Leviatã está em jogo, faça isso ao amanhcer, anunciando também o número correspondente ao dia.",,"Bom Executado,Dia 1,Dia 2,Dia 3,Dia 4,Dia 5"
librarian,Bibliotecária,Você começa sabendo que 1 dentre 2 jogadores é um Forasteiro específico.(Ou que há 'zero' Forasteiros em jogo.),"Mostre o token de um Forasteiro em jogo. Aponte 2 jogadores, um destes deve ser o Forasteiro mostrado. Caso não haja Forasteiros, mostre o número 0 com a mão.",,,"Errado,Forasteiro"
lilmonsta,Bebê Monstro,"A cada noite os Lacaios escolhem quem cuidará do Bebê Monstro e será ""o Demônio"". A cada noite*, um jogador morre. [+1 Lacaio]","Todos os Lacaios acordam ao mesmo tempo e escolhem um jogador para ficar do token do Bebê Monstro. Este jogador 'é o Demônio', mas mantém seu alinhamento e personagem.","Todos os Lacaios acordam ao mesmo tempo e escolhem um jogador para ficar do token do Bebê Monstro. Este jogador 'é o Demônio', mas mantém seu alinhamento e personagem. Então escolha um jogador para morrer.","Demônio,Morto",
lleech,Parasita,"A cada noite*, escolha um jogador: o alvo morre. Você começa escolhendo um jogador vivo: o alvo fica envenenado - você morre se e somente se este jogador morrer.",O Parasita aponta para um jogador. Marque-o com o lembrete 'Envenenado'.,O Parasita aponta para um jogador: o alvo morre.,,"Dead,Poisoned"
lunatic,Lunático,"Você pensa que é um Demônio, mas você não é. O Demônio sabe quem você é e quem você escolhe à noite.","Caso este jogo tenha etapa de informação do Demônio, realize esta etapa com o Lunático dando informações arbitrárias. Se o Demônio acordaria hoje para receber informações ou fazer escolhas, faça o mesmo com o Lunático (informações arbitrárias). Acorde o Demônio, Mostre o token do Lunático e aponte para o jogador correspondente. Informe quaisquer alvos que o Lunático tenha escolhido com sua habilidade falsa.","Se o Demônio acordaria hoje para receber informações ou fazer escolhas, faça o mesmo com o Lunático (informações arbitrárias). Acorde o Demônio e informe quaisquer alvos que o Lunático tenha escolhido com sua habilidade falsa.",,"Ataque 1,Ataque 2,Ataque 3"
lycanthrope,Licantropo,"A cada noite*, escolha um jogador vivo: se o alvo for bom, morre, mas só o seu alvo poderá morrer esta noite.",,"O Licantropo escolhe um jogador vivo: se o alvo for bom, morre e ninguém mais pode morrer esta noite. Se por algum motivo o jogador escolhido for bom, mas não morrer, ahabilidade do Licantropo não impede outras mortes esta noite.",,Morto
magician,Mágico,O Demônio pensa que você é um Lacaio. Lacaios pensam que você é um Demônio.,,,,
marionette,Marionete,"Você pensa que é um personagem bom, mas não é. O Demônio sabe quem você é. [Você é vizinho do Demônio]","Acorde o Demônio, mostre o token da Marionete e aponte para o jogador correspondente.",,É a Marionete,
mastermind,Mentor,"Se o jogo terminaria por causa da execução do Demônio, o jogo dura mais 1 dia em vez disso. Se, então, um jogador for executado, o time dele perde.",,,,
mathematician,Matemático,"A cada noite, você descobre quantas habilidades funcionaram de forma anormal (desde o amanhecer) devido a habilidades de outros personagens.",Mostre o número com os dedos.,Mostre o número com os dedos.,,Anormal
matron,Matrona,"A cada dia, você pode trocar até 3 duplas de jogadores de lugar. Jogadores não podem deixar seus lugares para falar em particular.",,,,
mayor,Prefeito,"Se apenas 3 jogadores estão vivos e não houver execução, seu time vence. Se você morreria à noite, outro jogador pode morrer em vez disso.",,,,
mezepheles,Mezepheles,Você começa sabendo uma palavra secreta. O 1º jogador bom a dizer a palavra se torna mau naquela noite.,Mostre ao Mezepheles a palavra secreta.,Acorde o primeiro jogador a dizer a palavra secreta. Mostre o token 'Você é' e sinalize 'mau' (polegar para baixo). 'You are' card and the thumbs down evil signal.,,"Sem habilidade,Vira mau"
minstrel,Bardo,"Quando um Lacaio morre por execução, todos os outros jogadores (exceto Viajantes) ficam bêbados até o anoitecer de amanhã.",,,,Todos bêbados
monk,Monge,"A cada noite*, escolha um jogador (exceto você): o alvo está a salvo do Demônio esta noite.",,O Monge escolhe um jogador. marque o alvo com o token 'Protegido'.,,Imune
moonchild,Filha da Noite,"Quando sua morte for declarasa, escolha publicamente 1 jogador vivo. À noite, se o alvo era bom, morre.",,"Se a Filha da Noite usou sua habilidade para escolher um jogador hoje: se esse jogador era bom, morre.",,Morto
mutant,Mutante,"Se você alucinar ser um Forasteiro, você pode ser executado.",,,,
nightwatchman,Vigia Noturno,"Uma vez por jogo, à noite, escolha um jogador: o alvo vê quem você é.","O Vigia Noturno sinaliza 'não' com a cabeça ou aponta para um jogador. Se apontar, acorde o alvo e mostre o token 'Você foi alvo desta habilidade' e o token do Vigia Noturno. Então aponte para o jogador correspondente.","Se o Vigia Noturno ainda não usou sua habilidade, o Vigia Noturno sinaliza 'não' com a cabeça ou aponta para um jogador. Se apontar, acorde o alvo e mostre o token 'Você foi alvo desta habilidade' e o token do Vigia Noturno. Então aponte para o jogador correspondente.",,Sem habilidade
noble,Nobre,Você começa vendo 3 jogadores. Apenas 1 deles é mau.,Aponte para 3 jogadores incluindo exatamente 1 mau em qualquer ordem.,,,Visto
nodashii,No Dashii,"A cada noite*, você escolhe um jogador: o alvo morre. Seus dois vizinhos Cidadãos estão envenenados.",,O No Dashii escolhe um jogador. O alvo morre.,,"Envenenado,Morto"
oracle,Oráculo,"A cada noite*, você vê quantos jogadores mortos são maus.",,Mostre com os dedos o número de jogadores maus mortos.,,
pacifist,Pacifista,Jogadores bons podem sobreviver à execuções.,,,,
philosopher,Filósofo,"Uma vez por jogo, à noite, escolha um personagem bom: ganhe aquela habilidade. Se o personagem estiver em jogo, esse jogador fica bêbado.","O Filósofo pode escolher um personagem. Se necessário, troque seu token de personagem. (lembrete)","O Filósofo pode escolher um personagem. Se necessário, troque seu token de personagem. (lembrete)","Bêbado,É o Filósofo",
pithag,Bruxa do Fosso,"A cada noite*, escolha um jogador para se tornar um novo personagem (não funciona se já estiver em jogo). Se o personagem escolhido for um Demônio, as mortes serão arbitrárias esta noite.",,A Bruxa do Fosso escolhe um jogador e um personagem. Se escolher um personagem que não está em jogo: Ponha a Bruxa do fosso para dormir. Acorde o alvo. Mostre o token: 'Você é' e o token de seu novo personagem.,,
pixie,Pixie,"Você começa o jogo sabendo de um personagem Cidadão em jogo. Se você alucinar ser esse personagem, você ganha aquela habilidade quando o mesmo morrer.",Mostre o token de um Cidadão que está em jogo.,,,"Alucinando,Tem habilidade"
po,Po,"A cada noite*, você pode escolher um jogador: o alvo morre. Se a sua última escolha foi 'ninguém', escolha 3 jogadores esta noite.",,"Se a última escolha feita pela Po foi 'ninguém': A Po aponta para 3 jogadores. Esses jogadores morrem. Caso contrário: A Po pode fazer 'não' com a cabeça, ou apontar para 1 jogador. Esse jogador morre.",,"3 Ataques,Morto 1,Morto 2,Morto 3"
poisoner,Envenenador,"A cada noite, escolha um jogador: o alvo fica envenenado até o anoitecer.",O Envenenador aponta para um jogador. Marque-o com o lembrete 'Envenenado'.,Retire o lembrete 'Envenenado'. O Envenenador aponta para um jogador. Marque-o com o lembrete 'Envenenado'.,,Envenenado
politician,Político,"Se você for o maior responsável pela derrota do seu time, o seu alinhamento muda e você vence, mesmo estando morto.",,,,
poppygrower,Cultivador,"Lacaios e Demônios não se conhecem. Se você morrer, eles se conhecem naquela noite.",Não acorde Demônio e Lacaios para se conhecerem.,"Se a Cultivadora morreu, apresente o Demônio aos Lacaios e vice-versa.",,Mal Acorda
preacher,Pregador,"A cada noite, escolha um jogador: caso seja um Lacaio, o alvo saberá que foi escolhido. Todos os Lacaios escolhidos perdem a habilidade.",O Pregador escolhe um jogador. Se esse jogador for um Lacaio: Acorde o alvo. Informe-o que foi escolhido pelo Pregador. O alvo não tem habilidade a partir de agora.,O Pregador escolhe um jogador. Se esse jogador for um Lacaio: Acorde o alvo. Informe-o que foi escolhido pelo Pregador. O alvo não tem habilidade a partir de agora.,,Sem habilidade
professor,Cientista,"Uma vez por jogo, à noite*, escolha um jogador morto: se o alvo for um Cidadão, é revivido.",,"Se o Cientista ainda não usou a habilidade: O Cientista pode fazer 'não' com a cabeça, ou apontar para um jogador morto. Se o alvo for um Cidadão, revive.",,"Sem habilidade,Vivo"
