id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
courtier,Льстец,Один раз за игру ночью вы можете выбрать роль: ее владелец станет пьян на 3 ночи и 3 дня.,"Льстец либо качанием головы отказывается действовать, либо указывает на роль в списке. Если Льстец применил способность и выбранная роль находится в игре, ее владелец становится пьян.","Уменьшите счетчик дней рядом с помеченным пьяным игроком на 1. Если Льстец еще не применял способность: Льстец либо качанием головы отказывается действовать, либо указывает на роль в списке. Если Льстец применил способность и выбранная роль находится в игре, ее владелец становится пьян.",,"Истрачено,Пьян 1,Пьян 2,Пьян 3"
cultleader,Глава секты,"Каждой ночью вы переходите на сторону одного из живых соседей. Если все добрые игроки согласились вступить в вашу секту, ваша команда выигрывает.","Если Глава секты сменил сторону, покажите ему палец вверх (добро) или палец вниз (зло) соответственно новой стороне.","Если Глава секты сменил сторону, покажите ему палец вверх (добро) или палец вниз (зло) соответственно новой стороне.",,
damsel,Девица,"Все Приспешники знают, что вы находитесь в игре. Если кто-то из Приспешников открыто угадает, кто вы (с первого раза), ваша команда проигрывает.","Разбудите всех Приспешников, покажите им карточку ""Этот персонаж выбрал вас"", затем жетон Девицы.","Если Девица была выбрана Охотником, разбудите ее, покажите карточку ""Вы являетесь"", а затем жетон роли Горожанина, отсутствующего в игре.",,Догадка истрачена
deusexfiasco,Deus ex Fiasco,"Once per game, the Storyteller will make a ""mistake"", correct it and publicly admit to it.",,,,Whoops
deviant,Юродивый,"Если вы сегодня вели себя забавно, вас нельзя изгнать.",,,,
devilsadvocate,Адвокат дьявола,"Каждой ночью выберите живого игрока (не того же, что в прошлый раз). Назавтра этот игрок не может умереть от казни.",Адвокат дьявола указывает на живого игрока. Этот игрок назавтра не умирает от казни.,"Адвокат дьявола указывает на живого игрока (не того же, которого выбирал прошлой ночью). Этот игрок назавтра не умирает от казни.",,Переживает казнь
djinn,Джинн,Особое правило Джинна в силе. Оно известно всем игрокам.,,,,
doomsayer,Паникер,"Пока в живых есть 4 или больше игроков, каждый живой игрок может (один раз за игру) открыто потребовать, чтобы умер кто-то на его стороне.",,,,
dreamer,Сновидец,Каждой ночью выберите игрока (кроме себя и Странников). Вы узнаете 1 добрую и 1 злую роль - одна из них принадлежит выбранному игроку.,"Сновидец указывает на игрока. Покажите ему 1 жетон доброй роли и 1 - злой, один из которых соответствует выбранному игроку.","Сновидец указывает на игрока. Покажите ему 1 жетон доброй роли и 1 - злой, один из которых соответствует выбранному игроку.",,
drunk,Пьяница,"Вы не знаете, что вы Пьяница. Вам кажется, что вы - какой-либо Горожанин, но это не так.",,,Пьяница,
duchess,Герцогиня,"Каждый день ровно 3 игрока могут посетить вас. Ночью* каждый посетитель узнает, сколько среди посетителей злых игроков, но один из них получит неверную информацию.",,,,"False Info,Visitor"
empath,Эмпат,"Каждой ночью вы узнаете, сколько из ваших живых соседей - злые.","Покажите число (0, 1, 2), соответствующее количеству злых живых соседей Эмпата.","Покажите число (0, 1, 2), соответствующее количеству злых живых соседей Эмпата.",,
engineer,Инженер,"Один раз за игру, ночью, вы можете выбрать для Приспешников или для Демона новые роли (того же класса).","Инженер либо качанием головы отказывается действовать, либо указывает на роль Демона или подходящее количество Приспешников. Если Инженер применил способность, замените Демона или Приспешников на выбранные роли. Затем разбудите игроков, чья роль изменилась, покажите им табличку ""Вы являетесь"" и жетон их новой роли.","Инженер либо качанием головы отказывается действовать, либо указывает на роль Демона или подходящее количество Приспешников. Если Инженер применил способность, замените Демона или Приспешников на выбранные роли. Затем разбудите игроков, чья роль изменилась, покажите им табличку ""Вы являетесь"" и жетон их новой роли.",,Истрачено
eviltwin,Злой близнец,"Вы и игрок из противоположной команды знаете личность и роли друг друга. Если доброго игрока в данной паре казнят, зло побеждает. Пока вы оба живы, добро не может победить.","Разбудите Злого близнеца и его двойника. Удостоверьтесь, что они познакомились. Укажите на Злого близнеца и покажите жетон его роли его двойнику. Укажите на двойника и покажите его жетон роли Злому близнецу.",,,Близнец
exorcist,Экзорцист,"Каждой ночью* выберите игрока (не того же, что прошлой ночью). Если это был Демон, то он узнает вашу роль и личность, но этой ночью больше не просыпается.",,"Экзорцист указывает на игрока (не того же, которого выбирал прошлой ночью). Если этот игрок - Демон: разбудите Демона. Покажите ему жетон Экзорциста. Укажите на Экзорциста. Этой ночью Демон не сможет действовать.",,Выбран
fanggu,Фан Гу,"Каждой ночью* выберите игрока: он умирает. Первый Изгой, убитый этой способностью, становится злым Фан Гу, а вместо него умираете вы. [+1 Изгой]",,"Фан Гу указывает на игрока. Этот игрок умирает. Или же, если этот игрок - Изгой, и в игре нет другого Фан Гу, вместо выбранного игрока умирает Фан Гу. Выбранный игрок становится злым Фан Гу. Разбудите нового Фан Гу. Покажите ему карточку ""Вы являетесь"", затем жетон Фан Гу и жест, обозначающий зло (палец вниз).",,"Мертв,Превращал"
farmer,Фермер,"Если вы умрете ночью, кто-то из живых добрых игроков станет Фермером.",,"Если этой ночью умер Фермер, выберите доброго живого игрока и сделайте его Фермером. Разбудите этого игрока, покажите ему карточку ""Вы являетесь"" и жетон Фермера.",,
fearmonger,Смутьян,"Каждой ночью выберите игрока. Если вы выдвинете и сумеете казнить выбранного игрока, его команда проигрывает. Всем игрокам становится известно, когда вы выбираете нового игрока.","Смутьян указывает на игрока. Положите рядом с этим игроком жетон ""Цель"" и объявите, что способностью Смутьяна был выбран новый игрок.","Смутьян указывает на игрока. Если это не тот же игрок, что был выбран прошлой ночью, положите рядом с этим игроком жетон ""Цель"" и объявите, что способностью Смутьяна был выбран новый игрок.",,Цель
fibbin,Врунишка,Один раз за игру 1 добрый игрок иногда может получить неверную информацию.,,,,Used
fiddler,Скрипач,Один раз за игру Демон тайно выбирает игрока из противоположной команды: все игроки сообща присуждают победу одному из этих двоих игроков.,,,,
fisherman,Рыбак,"Один раз за игру, днем, можете наедине получить от Рассказчика совет, который поможет победить.",,,,Истрачено
flowergirl,Цветочница,"Каждой ночью* вы узнаете, голосовал ли сегодня Демон.",,"Кивните (да) или покачайте головой (нет) в зависимости от того, голосовал ли этим днем Демон. Отметьте Цветочницу маркером ""Демон не голосовал"" и уберите маркер ""Демон голосовал"", если он был.",,"Демон голосовал,Демон не голосовал"
fool,Шут,"Когда вы должны умереть в первый раз, вы не умираете.",,,,Истрачено
fortuneteller,Гадалка,"Каждой ночью выберите 2 игроков: вы узнаете, есть ли среди них Демон. Среди добрых игроков есть один, который представляется вам Демоном.","Гадалка указывает на двух игроков. Жестом укажите (кивок - да, качание головой - нет), является ли Демоном кто-то из них.","Гадалка указывает на двух игроков. Жестом укажите (кивок - да, качание головой - нет), является ли Демоном кто-то из них.",,Обманка
gambler,Азартный игрок,"Каждой ночью* выберите игрока и попробуйте угадать его роль. Если вы угадали неправильно, то умираете.",,"Азартный игрок указывает на игрока, а затем на роль в списке. Если догадка неверная, Игрок умирает.",,Мертв
gangster,Гангстер,"Один раз за день вы можете убить своего живого соседа, если ваш второй живой сосед согласен.",,,,
general,Генерал,"Каждой ночью вы узнаете, кто, по мнению Рассказчика, ближе к победе: добро, зло, или же силы равны.","Жестом покажите Генералу, кто выигрывает (палец вверх - добро, вниз - зло, в сторону - ни те, ни другие).","Жестом покажите Генералу, кто выигрывает (палец вверх - добро, вниз - зло, в сторону - ни те, ни другие).",,
goblin,Гоблин,"Если вы открыто объявите, что вы Гоблин, после того, как вас выдвинули, а потом в тот же день вас казнят, ваша команда победит.",,,,Объявил
godfather,Крестный отец,"Вы начинаете игру, зная, какие Изгои присутствуют в игре. Если днем умирает Изгой, ночью выберите игрока: он умирает. [-1 или +1 Изгой]","Покажите Крестному отцу все жетоны Изгоев, присутствующих в игре.",Если сегодня умер Изгой: Крестный отец указывает на игрока. Этот игрок умирает.,,"Мертв,Умер сегодня"
golem,Голем,"Вы можете выдвигать только раз за игру. Когда вы это делаете, выдвинутый игрок умирает, если он не Демон.",,,,Не может выдвигать
goon,Наемник,"Каждой ночью первый игрок, выбравший вас своей способностью, становится пьян до заката. Вы переходите на его сторону.",,,,Пьян
gossip,Сплетница,"Каждый день вы можете открыто сделать некое заявление. Ночью, если заявление было истинным, кто-то из игроков умирает.",,"Если открытое заявление Сплетницы было истинным: выберите игрока, который этой ночью не защищен от смерти. Этот игрок умирает.",,Мертв
grandmother,Бабуля,"Вы начинаете игру, зная личность и роль одного из добрых игроков. Если этого игрока убивает Демон, вы тоже умираете.",Покажите помеченный жетон роли. Укажите на помеченного игрока.,Если внук Бабули был убит Демоном этой ночью: Бабуля умирает.,,Внук
gunslinger,Стрелок,"Каждый день после подсчета первого голосования вы можете выбрать игрока, который в нем голосовал. Этот игрок умирает.",,,,
harlot,Наперсница,"Каждой ночью* выберите живого игрока: если он согласится, вы узнаете его роль, но иногда вы оба можете умереть.",,"Наперсница указывает на любого игрока. Усыпите ее. Разбудите выбранного игрока, покажите ему карточку ""Этот персонаж выбрал вас"", затем жетон Наперсницы. Этот игрок жестом обозначает согласие (кивок) либо отказ (качание головой). Если он кивнул, разбудите Наперсницу и покажите ей жетон роли выбранного игрока. После этого вы можете решить, что они оба умирают.",,Мертв
hellslibrarian,Тишина в зале,"С тем, кто разговаривал, когда Рассказчик попросил тишины, может произойти что-то плохое.",,,,Something Bad
heretic,Еретик,"Те, кто победили - проигрывают, а те, кто проиграли - побеждают. Способность в силе и после вашей смерти.",,,,
huntsman,Охотник,"Один раз за игру, ночью, можете выбрать живого игрока. Если это Девица, она станет Горожанином, отсутствующим в игре. [+Девица]","Охотник либо качанием головы отказывается действовать, либо указывает на игрока. Если он указал на Девицу, разбудите этого игрока, покажите ему карточку ""Вы являетесь"" и жетон Горожанина, отсутствующего в игре.","Охотник либо качанием головы отказывается действовать, либо указывает на игрока. Если он указал на Девицу, разбудите этого игрока, покажите ему карточку ""Вы являетесь"" и жетон Горожанина, отсутствующего в игре.",,Истрачено
imp,Черт,"Каждой ночью* выберите игрока: он умирает. Если вы убили самого себя, то Чертом становится один из Приспешников.",,"Черт указывает на игрока. Этот игрок умирает. Если Черт выбрал себя: замените жетон одного из живых Приспешников запасным жетоном Черта. Покажите ему карточку ""Вы являетесь"", затем жетон Черта.",,Мертв
innkeeper,Трактирщик,"Каждой ночью* выберите 2 игроков: этой ночью они не могут умереть, но 1 из них станет пьян до заката.",,"Снимите маркеры с игроков, защищенных и опьяневших ранее. Трактирщик указывает на двух игроков. Оба они защищены. Один из них пьян.",,"Защищен,Пьян"
investigator,Детектив,"Вы начинаете игру, зная 2 игроков, один из которых является каким-либо определенным Приспешником.","Покажите жетон роли Приспешника, присутствующего в игре. Укажите на двух игроков, один из которых является этой ролью.",,,"Обманка,Приспешник"
judge,Судья,"Один раз за игру вы можете отменить или автоматически утвердить текущую казнь, если жертву выдвинули не вы.",,,,Истрачено
juggler,Жонглер,"В первый день можете открыто сделать до пяти попыток угадать роль какого-либо или каких-либо игроков. Следующей ночью вы узнаете, сколько догадок были верными.",,"Если предыдущий день был первым днем для Жонглера, покажите жестом число (0, 1, 2...) жетонов ""Верно"". Уберите эти жетоны.",,Верно
king,Король,"Каждой ночью, если мертвых игроков больше, чем живых, вы узнаете 1 живую роль. Демон знает, кто вы.","Разбудите Демона, покажите ему карточку ""Этот персонаж выбрал вас"", затем покажите жетон Короля и укажите на игрока-Короля.","Если мертвых игроков больше, чем живых, покажите Королю жетон роли одного из живых игроков.",,
klutz,Растяпа,"Когда вы узнаете, что умерли, открыто укажите на 1 живого игрока. Если он злой, ваша команда проигрывает.",,,,
legion,Легион,"Каждой ночью* иногда умирает игрок. Голосования аннулируются, если голосовали только злые игроки. Вы представляетесь Приспешником помимо собственной роли. [Большинство игроков - Легионы]",,Выберите игрока. Этот игрок умирает.,,"Мертв,Умрет"
leviathan,Левиафан,"Если казнен более, чем 1 добрый игрок, вы побеждаете. Всем игрокам известно, что вы находитесь в игре. По завершению 5 дня зло побеждает.",Разместите жетон ""День 1"". Объявите ""Левиафан находится в игре. Сегодня 1 день."",Замените напоминающий жетон Левиафана на жетон следующего дня.,,"День 1,День 2,День 3,День 4,День 5,Казнен добрый игрок"
librarian,Библиотекарь,"Вы начинаете игру, зная 2 игроков, один из которых является каким-либо определенным Изгоем (или что Изгоев в игре нет).","Покажите жетон роли Изгоя, присутствующего в игре. Укажите на двух игроков, один из которых является этой ролью.",,,"Изгой,Обманка"
lilmonsta,Монстренок,"Каждой ночью Приспешники сообща решают, кто присматривает за Монстренком: выбранный игрок считается Демоном. Каждой ночью* какой-либо игрок умирает. [+1 Приспешник]","Разбудите всех Приспешников и позвольте им договориться указыванием пальцев, кто присматривает за Монстренком.","Разбудите всех Приспешников и позвольте им договориться указыванием пальцев, кто присматривает за Монстренком. Выберите игрока: этот игрок умирает.","Демон,Мертв",
lleech,Пиявица,"Каждой ночью* выберите игрока: этот игрок умирает. В начале игры вы выбираете живого игрока: этот игрок отравлен, а вы умрете тогда и только тогда, когда умрет он.",Пиявица указывает на игрока. Разместите рядом с тем игроком жетон ""Отравлен"".,Пиявица указывает на игрока. Этот игрок умирает.,,"Мертв,Отравлен"
lunatic,Безумец,"Вам кажется, что вы - Демон, но это не так. Настоящий Демон знает, кто вы и кого вы выбираете ночью.","Если 7 или больше игроков: укажите Безумцу на столько любых игроков, сколько Приспешников должно быть в игре. Покажите ему 3 любых жетона добрых ролей. Если Безумцу достался жетон Демона, который просыпается этой ночью: позвольте Безумцу совершить действия этого Демона. Разместите жетоны ""Атака"" соответствующим образом. Разбудите Демона, покажите ему жетон его настоящей роли Демона, затем укажите на игрока-Безумца. Если Безумец атаковал игроков: укажите настоящему Демону на атакованных игроков. Уберите жетоны ""Атака"".","Позвольте Безумцу совершить действия Демона. Разместите жетоны ""Атака"" соответствующим образом. Если Безумец атаковал игроков: разбудите Демона, покажите ему жетон ""Атака"", затем укажите на атакованных игроков. Уберите жетоны ""Атака"".",,"Атака 1,Атака 2,Атака 3"
lycanthrope,Оборотень,"Каждой ночью* выберите живого игрока. Если этот игрок добрый, то он умирает, но больше этой ночью никто не умрет.",,"Оборотень указывает на живого игрока. Если этот игрок добрый, то он умирает, и больше этой ночью никто умереть не может.",,Мертв
magician,Фокусник,"Демону кажется, что вы Приспешник. Приспешникам кажется, что вы Демон.",,,,
marionette,Марионетка,"Вам кажется, что вы - какая-либо добрая роль, но это не так. Демон знает, кто вы. [Вы сидите рядом с Демоном]","Выберите одного из добрых игроков, сидящих рядом с Демоном, и разместите рядом с ним напоминающий жетон ""Марионетка"". Разбудите Демона и укажите ему на Марионетку.",,Марионетка,
mastermind,Кукловод,"Если Демон убит на казни и игра должна завершиться, продолжайте играть еще 1 день. Если в этот день казнят игрока, команда казненного проигрывает.",,,,
mathematician,Математик,"Каждой ночью вы узнаете, у скольких игроков некорректно сработала способность (с прошлого рассвета) из-за чужой способности.","Покажите жестом число (0, 1, 2...) игроков, чья способность дала сбой из-за чужой способности.","Покажите жестом число (0, 1, 2...) игроков, чья способность дала сбой из-за чужой способности.",,Сбой
matron,Матрона,Каждый день вы можете заставить до 3 игроков поменяться с кем-либо местами. Игроки не могут вставать с места для тайного общения.,,,,
mayor,Мэр,"Если живы ровно 3 игрока и день заканчивается без казни, ваша команда побеждает. Если вы должны умереть ночью, вместо вас иногда умирает другой игрок.",,,,
mezepheles,Мецефель,"В начале игры вы узнаете тайное слово. Первый добрый игрок, который его произнесет, станет злым следующей ночью.",Покажите Мецефелю тайное слово.,"Разбудите первого доброго игрока, который произнес тайное слово. Покажите ему карточку ""Вы являетесь"", затем жест, обозначающий зло (палец вниз).",,"Способность истрачена,Станет злым"
minstrel,Менестрель,"Когда Приспешника убивают на казни, все остальные игрока (кроме Странников) становятся пьяными до конца завтрашнего дня.",,,,Все пьяны
monk,Монах,Каждой ночью* выберите игрока (кроме себя): этот игрок сегодня ночью защищен от Демона.,,"Игрок, что был защищен ранее, теряет защиту. Монах указывает на игрока, кроме себя. Отметьте этого игрока жетоном ""Защищен"".",,Защищен
moonchild,Дитя луны,"Когда вы узнаете, что умерли, открыто укажите на 1 живого игрока. Если этот игрок добрый, ночью он умрет.",,"Если Дитя луны применил способность и указал на игрока: если тот игрок добрый, он умирает.",,Мертв
mutant,Мутант,"Если вы ""помешаны"" на том, что вы Изгой, вы иногда можете быть казнены.",,,,
nightwatchman,Стражник,"Один раз за игру, ночью, можете выбрать игрока: этот игрок узнает вашу личность.","Стражник может указать на игрока. Разбудите этого игрока, покажите ему карточку ""Этот персонаж выбрал вас"", жетон Стражника, затем укажите на игрока-Стражника.","Стражник может указать на игрока. Разбудите этого игрока, покажите ему карточку ""Этот персонаж выбрал вас"", жетон Стражника, затем укажите на игрока-Стражника.",,Истрачено
noble,Вельможа,"Вы начинаете игру, зная 3 игроков, из которых 1 и только 1 злой.","Укажите на 3 игроков, включая одного злого, в любом порядке.",,,Видел
nodashii,Но Дащи,Каждой ночью* выберите игрока: этот игрок умирает. Два ваших ближайших соседа-Горожанина отравлены.,,Но Дащи указывает на игрока. Этот игрок умирает.,,"Мертв,Отравлен"
oracle,Пророк,"Каждой ночью* вы узнаете, сколько злых игроков среди мертвых.",,"Покажите жестом (0, 1, 2...) число мертвых злых игроков.",,
pacifist,Пацифист,Казненные добрые игроки иногда не умирают.,,,,
philosopher,Философ,"Один раз за игру, ночью, выберите добрую роль: вы получите способность этой роли. Если она присутствует в игре, ее владелец становится пьян.","Философ либо качанием головы отказывается действовать, либо указывает на добрую роль в списке. Если он выбрал роль: замените жетон Философа жетоном этой роли. Или же, если эта роль есть в игре, отметьте ее владельца жетоном ""Пьян"", а Философа - жетоном ""Философ"".","Если Философ еще не применял свою способность: Философ либо качанием головы отказывается действовать, либо указывает на добрую роль в списке. Если он выбрал роль: замените жетон Философа жетоном этой роли. Или же, если эта роль есть в игре, отметьте ее владельца жетоном ""Пьян"", а Философа - жетоном ""Философ"".","Философ,Пьян",
pithag,Яга,"Каждой ночью* выберите игрока и роль: выбранный игрок получит эту роль, если она отсутствовала в игре. Если вы превратили кого-то в Демона, этой ночью Рассказчик решает, кто и как умрет.",,"Яга указывает на игрока и на роль в списке. Если этой роли нет в игре, разбудите выбранного игрока, покажите ему карточку ""Вы являетесь"" и нужный жетон роли. Если роль в игре есть, ничего не происходит.",,
pixie,Пикси,"Вы начинаете игру, зная 1 роль присутствующего в игре Горожанина. Если вы были помешаны на том, что являетесь этой ролью, то получите эту роль после смерти владельца.","Покажите Пикси жетон Горожанина, присутствующего в игре.",,,"Имеет способность,Помешан"
po,По,"Каждой ночью* можете выбрать игрока: этот игрок умирает. Если прошлой ночью вы не стали выбирать, то этой ночью можете выбрать 3 игроков.",,"Если По не стал выбирать прошлой ночью: По указывает на трех игроков. Иначе: По либо качанием головы отказывается действовать, либо указывает на игрока. Выбранные игроки умирают.",,"3 атаки,Мертв"
poisoner,Отравитель,Каждой ночью выберите игрока: он будет отравлен этой ночью и завтра днем.,Отравитель указывает на игрока. Этот игрок отравлен.,Ранее отравленный игрок больше не отравлен. Отравитель указывает на игрока. Этот игрок отравлен.,,Отравлен
politician,Политик,"Если вы внесли наибольший вклад в поражение своей команды, то меняете сторону и побеждаете. Способность в силе и после смерти.",,,,
poppygrower,Дурманщик,"Приспешники и Демоны не знакомятся. Если вы умрете, то они познакомятся этой же ночью.",Не показывайте Приспешникам и Демону друг друга.,"Если Дурманщик умер, покажите Приспешникам и Демону друг друга.",,Зло знакомится
preacher,Проповедник,"Каждой ночью выберите игрока. Если вы выбрали Приспешника, то он узнает об этом. Все выбранные Приспешники теряют свою способность.","Пастор выбирает игрока. Если это Приспешник, разбудите Приспешника, покажите ему карточку ""Этот персонаж выбрал вас"", затем жетон Проповедника.","Проповедник выбирает игрока. Если это Приспешник, разбудите Приспешника, покажите ему карточку ""Этот персонаж выбрал вас"", затем жетон Проповедник.",,На богослужении
professor,Профессор,"Один раз за игру, ночью*, выберите мертвого игрока. Если это Горожанин, он воскресает.",,"Если Профессор не применял способность: Профессор либо качанием головы отказывается действовать, либо указывает на игрока. Если этот игрок - Горожанин, он оживает.",,"Жив,Истрачено"
psychopath,Маньяк,"Каждый день, до начала выдвижений, вы можете открыто указать на игрока: этот игрок умирает. Если вас казнят, то вы умираете, только если проиграете в камень-ножницы-бумага.",,,,
